"pais","iso3","anio","indicador","codigo_indicador","tipo","modelo","valor","unidad","cobertura_institucional","fuente","nota"
"Panamá","PAN",2002,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,8.147,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2003,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,8.3015,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2004,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,8.4698,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2005,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,8.6496,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2006,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,8.8434,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2007,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,9.0492,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2008,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,9.267,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2009,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,9.4987,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2010,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,9.7406,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2011,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,9.9906,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2012,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,10.2487,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2013,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,10.5127,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2014,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,10.7957,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2015,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,11.0924,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2016,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,11.3901,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2017,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,11.6978,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2018,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,12.0274,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2019,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,12.3788,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2020,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,12.6972,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2021,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,13.0009,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2022,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,13.3707,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2023,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,13.7919,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2024,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,14.2248,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2025,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,14.6726,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2026,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,15.1467,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2027,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,15.6464,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2028,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,16.1709,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2029,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,16.7153,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2030,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,17.2727,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2031,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,17.8423,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2032,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,18.4229,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2033,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,19.0133,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2034,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,19.6196,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2035,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,20.2493,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2036,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,20.8965,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2037,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,21.5466,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2038,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,22.1885,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2039,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,22.8174,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2040,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,23.4313,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2041,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,24.0292,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2042,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,24.6123,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2043,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,25.1827,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2044,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,25.75,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2045,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,26.3229,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2046,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,26.9057,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2047,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,27.5024,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2048,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,28.1158,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2049,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,28.7403,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Panamá","PAN",2050,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,29.3629,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",1990,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.8964,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",1991,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.8045,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",1992,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.7102,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",1993,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.6599,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",1994,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.6034,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",1995,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.567,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",1996,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.5107,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",1997,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.4683,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",1998,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.4183,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",1999,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.3353,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2000,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.2472,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2001,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.1619,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2002,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.0814,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2003,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.0062,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2004,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.9733,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2005,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.9422,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2006,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.8957,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2007,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.8545,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2008,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.8148,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2009,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.7986,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2010,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.7857,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2011,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.7768,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2012,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.7662,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2013,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.7612,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2014,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.7746,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2015,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.777,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2016,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.7275,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2017,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.7399,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2018,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.7445,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2019,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.7049,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2020,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.6528,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2021,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.638,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2022,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.6292,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2023,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.6191,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2024,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.6143,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2025,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.6001,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2026,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5908,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2027,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5843,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2028,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5794,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2029,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5778,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2030,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5759,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2031,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5739,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2032,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5708,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2033,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5704,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2034,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.57,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2035,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.569,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2036,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5684,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2037,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5697,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2038,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5719,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2039,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5708,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2040,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.573,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2041,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5726,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2042,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5709,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2043,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5702,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2044,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5687,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2045,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5661,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2046,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5662,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2047,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5641,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2048,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5633,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2049,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5604,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Brasil","BRA",2050,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5589,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",1990,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.5787,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",1991,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.558,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",1992,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.4784,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",1993,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.4303,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",1994,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.3768,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",1995,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.3531,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",1996,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.2844,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",1997,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.2024,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",1998,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.1487,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",1999,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.0738,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2000,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.0456,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2001,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.007,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2002,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.9341,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2003,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.885,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2004,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.8439,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2005,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.8248,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2006,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.7976,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2007,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.826,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2008,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.8495,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2009,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.8554,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2010,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.8441,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2011,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.8226,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2012,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.798,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2013,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.7859,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2014,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.7745,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2015,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.7373,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2016,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.6855,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2017,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.5625,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2018,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.5432,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2019,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.43,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2020,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.307,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2021,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.1759,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2022,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.2552,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2023,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.1671,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2024,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.1396,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2025,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.1267,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2026,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.1207,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2027,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.1195,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2028,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.1208,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2029,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.1247,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2030,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.1282,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2031,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.1342,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2032,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.1409,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
