RAMO_K,mdp_2026,mdp_2027,dif_nominal,dif_real,var_real_pct,estado,nivel,PP_K,PP_NUM,UR_K,F_K,FN_K,SF_K
11,856.6,882.3,25.7,-8.6,-1.0,continúa,programa,U300,,,,,
04,93.6,119.9,26.3,22.5,23.2,continúa,programa,P057,,,,,
19,260.4,286.9,26.5,16.1,5.9,continúa,programa,U003,,,,,
49,120.0,146.7,26.6,21.8,17.5,continúa,programa,O001,,,,,
14,50.9,77.8,26.9,24.9,47.1,continúa,programa,P063,,,,,
22,182.0,209.3,27.3,20.0,10.6,continúa,programa,O001,,,,,
23,62.0,90.0,28.0,25.5,39.6,continúa,programa,U116,,,,,
27,0.0,28.1,28.1,28.1,inf,aparece,programa,P046,,,,,
24,30.2,58.7,28.5,27.3,86.7,continúa,programa,D003,,,,,
13,85.5,115.1,29.6,26.2,29.5,continúa,programa,E038,,,,,
04,58.2,89.2,31.0,28.7,47.4,continúa,programa,P008,,,,,
16,213.7,244.7,31.0,22.5,10.1,continúa,programa,V005,,,,,
15,832.9,863.9,31.0,-2.3,-0.3,continúa,programa,M001,,,,,
47,397.9,429.5,31.6,15.7,3.8,continúa,programa,E061,,,,,
49,1415.1,1447.0,31.9,-24.7,-1.7,continúa,programa,E003,,,,,
04,407.5,442.3,34.9,18.6,4.4,continúa,programa,E003,,,,,
05,122.2,157.1,34.9,30.0,23.6,continúa,programa,P014,,,,,
36,1166.1,1201.1,35.0,-11.7,-1.0,continúa,programa,U002,,,,,
19,2742.1,2777.7,35.6,-74.1,-2.6,continúa,programa,J012,,,,,
13,30.8,67.8,37.0,35.8,111.8,continúa,programa,A023,,,,,
07,62.7,100.4,37.8,35.3,54.1,continúa,programa,A013,,,,,
27,0.0,37.8,37.8,37.8,inf,aparece,programa,G021,,,,,
55,0.0,38.2,38.2,38.2,inf,aparece,programa,E082,,,,,
48,205.8,244.7,38.9,30.6,14.3,continúa,programa,E064,,,,,
08,0.0,40.0,40.0,40.0,inf,aparece,programa,K017,,,,,
05,1095.6,1136.1,40.5,-3.4,-0.3,continúa,programa,M001,,,,,
16,177.6,219.9,42.3,35.2,19.1,continúa,programa,Q011,,,,,
06,2426.0,2471.1,45.1,-52.0,-2.1,continúa,programa,M002,,,,,
54,171.7,217.2,45.5,38.7,21.7,continúa,programa,P059,,,,,
14,369.3,415.0,45.7,31.0,8.1,continúa,programa,M001,,,,,
48,116.4,165.5,49.1,44.4,36.7,continúa,programa,Q007,,,,,
TVV,0.0,49.2,49.2,49.2,inf,aparece,programa,018 ,,,,,
13,179.4,231.4,52.0,44.9,24.0,continúa,programa,Q009,,,,,
48,1812.8,1867.2,54.4,-18.1,-1.0,continúa,programa,E066,,,,,
48,64.1,118.8,54.7,52.1,78.1,continúa,programa,O001,,,,,
54,785.0,839.7,54.7,23.3,2.9,continúa,programa,S319,,,,,
20,246.1,302.0,55.9,46.0,18.0,continúa,programa,E048,,,,,
GYN,1432.0,1487.9,55.9,-1.4,-0.1,continúa,programa,020 ,,,,,
48,686.6,742.9,56.3,28.8,4.0,continúa,programa,E023,,,,,
31,199.5,257.5,58.0,50.0,24.1,continúa,programa,E053,,,,,
16,158.8,218.9,60.0,53.7,32.5,continúa,programa,Q010,,,,,
48,223.0,285.3,62.3,53.4,23.0,continúa,programa,U283,,,,,
21,783.2,847.8,64.6,33.3,4.1,continúa,programa,F026,,,,,
47,722.4,787.4,64.9,36.0,4.8,continúa,programa,M001,,,,,
16,167.6,234.3,66.7,60.0,34.4,continúa,programa,S046,,,,,
49,681.7,749.6,67.9,40.6,5.7,continúa,programa,E009,,,,,
14,772.1,840.1,68.0,37.1,4.6,continúa,programa,P031,,,,,
40,667.1,736.3,69.3,42.6,6.1,continúa,programa,M001,,,,,
12,178.4,248.3,69.9,62.8,33.8,continúa,programa,O001,,,,,
49,277.7,354.1,76.4,65.3,22.6,continúa,programa,E013,,,,,
54,321.2,400.5,79.3,66.5,19.9,continúa,programa,M001,,,,,
25,1368.9,1451.3,82.4,27.7,1.9,continúa,programa,E086,,,,,
16,48.3,136.0,87.7,85.7,170.7,continúa,programa,N002,,,,,
19,29859.2,29946.9,87.7,-1106.7,-3.6,continúa,programa,T005,,,,,
01,2822.6,2914.0,91.4,-21.5,-0.7,continúa,programa,R002,,,,,
13,184.5,276.9,92.4,85.0,44.3,continúa,programa,P030,,,,,
06,0.0,97.2,97.2,97.2,inf,aparece,programa,X002,,,,,
11,1625.0,1729.2,104.2,39.2,2.3,continúa,programa,E029,,,,,
20,3312.0,3418.0,106.0,-26.5,-0.8,continúa,programa,S174,,,,,
28,0.0,107.5,107.5,107.5,inf,aparece,programa,C010,,,,,
04,732.5,841.2,108.7,79.4,10.4,continúa,programa,M001,,,,,
GYR,889.1,1010.4,121.3,85.7,9.3,continúa,programa,008 ,,,,,
28,3680.0,3804.0,124.0,-23.2,-0.6,continúa,programa,C004,,,,,
48,212.9,339.8,126.9,118.4,53.5,continúa,programa,S268,,,,,
18,151.2,281.1,129.9,123.9,78.8,continúa,programa,G019,,,,,
40,42.8,174.7,131.8,130.1,292.1,continúa,programa,P003,,,,,
55,3417.2,3556.1,138.8,2.1,0.1,continúa,programa,E083,,,,,
27,87.8,228.5,140.6,137.1,150.1,continúa,programa,M001,,,,,
24,1694.8,1836.1,141.2,73.4,4.2,continúa,programa,D008,,,,,
GYR,2349.5,2493.4,143.9,49.9,2.0,continúa,programa,071 ,,,,,
32,3195.6,3340.7,145.1,17.2,0.5,continúa,programa,E001,,,,,
21,0.0,145.4,145.4,145.4,inf,aparece,programa,X008,,,,,
11,1739.2,1884.9,145.7,76.1,4.2,continúa,programa,S243,,,,,
25,329.7,483.8,154.2,141.0,41.1,continúa,programa,I003,,,,,
23,4889.5,5047.3,157.8,-37.8,-0.7,continúa,programa,R031,,,,,
16,133.2,291.1,157.9,152.6,110.1,continúa,programa,E046,,,,,
55,107.4,266.3,158.8,154.5,138.3,continúa,programa,M001,,,,,
12,1501.3,1664.1,162.9,102.8,6.6,continúa,programa,P027,,,,,
16,1345.2,1509.0,163.9,110.0,7.9,continúa,programa,V002,,,,,
15,825.3,995.2,169.8,136.8,15.9,continúa,programa,E042,,,,,
38,922.4,1093.8,171.3,134.4,14.0,continúa,programa,M001,,,,,
33,3953.1,4124.6,171.4,13.3,0.3,continúa,programa,I010,,,,,
11,284.1,456.8,172.7,161.4,54.6,continúa,programa,S247,,,,,
49,0.0,173.9,173.9,173.9,inf,aparece,programa,E007,,,,,
27,359.9,537.0,177.2,162.8,43.5,continúa,programa,P045,,,,,
11,514.6,696.6,182.0,161.4,30.2,continúa,programa,E027,,,,,
22,211.0,394.3,183.3,174.9,79.7,continúa,programa,R010,,,,,
14,896.0,1087.5,191.5,155.7,16.7,continúa,programa,E040,,,,,
47,1108.0,1315.6,207.6,163.3,14.2,continúa,programa,P052,,,,,
08,1898.6,2118.1,219.5,143.6,7.3,continúa,programa,S304,,,,,
33,6858.3,7099.7,241.4,-32.9,-0.5,continúa,programa,I009,,,,,
16,408.6,669.4,260.8,244.5,57.5,continúa,programa,G016,,,,,
04,83.4,348.0,264.6,261.3,301.2,continúa,programa,P009,,,,,
11,3878.4,4143.9,265.5,110.4,2.7,continúa,programa,E028,,,,,
12,2685.6,2953.3,267.8,160.3,5.7,continúa,programa,P028,,,,,
25,4461.7,4735.0,273.3,94.9,2.0,continúa,programa,M001,,,,,
08,2172.6,2447.1,274.4,187.5,8.3,continúa,programa,M001,,,,,
07,744.1,1021.6,277.5,247.7,32.0,continúa,programa,E015,,,,,
16,97.3,387.7,290.4,286.5,283.0,continúa,programa,V003,,,,,
07,78.3,371.1,292.8,289.6,355.5,continúa,programa,A008,,,,,
11,4826.1,5135.1,309.0,116.0,2.3,continúa,programa,E024,,,,,
01,14402.7,14720.1,317.5,-258.6,-1.7,continúa,programa,R001,,,,,
GYR,1583.6,1906.3,322.7,259.3,15.7,continúa,programa,068 ,,,,,
11,0.0,329.3,329.3,329.3,inf,aparece,programa,X005,,,,,
11,4954.7,5285.1,330.4,132.3,2.6,continúa,programa,E030,,,,,
13,0.0,336.5,336.5,336.5,inf,aparece,programa,A024,,,,,
13,1219.5,1560.6,341.2,292.4,23.1,continúa,programa,A022,,,,,
10,0.0,345.7,345.7,345.7,inf,aparece,programa,G024,,,,,
55,0.0,354.5,354.5,354.5,inf,aparece,programa,G023,,,,,
08,6778.2,7146.4,368.2,97.1,1.4,continúa,programa,Q004,,,,,
49,13879.6,14258.6,379.0,-176.2,-1.2,continúa,programa,E002,,,,,
13,0.0,380.0,380.0,380.0,inf,aparece,programa,K007,,,,,
19,4800.0,5200.0,400.0,208.0,4.2,continúa,programa,J010,,,,,
11,12650.0,13058.2,408.2,-97.8,-0.7,continúa,programa,S283,,,,,
23,7070.4,7501.0,430.6,147.8,2.0,continúa,programa,U093,,,,,
GYR,6769.2,7234.9,465.7,194.9,2.8,continúa,programa,069 ,,,,,
GYN,0.0,466.0,466.0,466.0,inf,aparece,programa,038 ,,,,,
04,2062.5,2535.3,472.8,390.3,18.2,continúa,programa,E002,,,,,
20,556.3,1031.8,475.5,453.2,78.3,continúa,programa,M001,,,,,
16,463.0,942.4,479.4,460.9,95.7,continúa,programa,P036,,,,,
33,9951.1,10447.9,496.8,98.8,1.0,continúa,programa,I011,,,,,
11,528.4,1039.8,511.4,490.3,89.2,continúa,programa,E025,,,,,
13,0.0,526.5,526.5,526.5,inf,aparece,programa,K022,,,,,
48,1890.0,2421.5,531.5,455.9,23.2,continúa,programa,M001,,,,,
36,833.3,1368.4,535.0,501.7,57.9,continúa,programa,P047,,,,,
15,0.0,535.7,535.7,535.7,inf,aparece,programa,G009,,,,,
12,0.0,544.2,544.2,544.2,inf,aparece,programa,R038,,,,,
38,14879.5,15432.3,552.8,-42.4,-0.3,continúa,programa,S190,,,,,
36,0.0,554.6,554.6,554.6,inf,aparece,programa,X010,,,,,
06,2751.0,3309.2,558.2,448.2,15.7,continúa,programa,M001,,,,,
16,2236.7,2805.6,568.9,479.5,20.6,continúa,programa,M001,,,,,
18,407.0,978.0,571.0,554.8,131.1,continúa,programa,M001,,,,,
12,4225.4,4798.6,573.2,404.2,9.2,continúa,programa,E034,,,,,
19,6923.2,7512.0,588.8,311.8,4.3,continúa,programa,T002,,,,,
36,0.0,595.3,595.3,595.3,inf,aparece,programa,S321,,,,,
33,19340.5,19943.5,603.0,-170.7,-0.8,continúa,programa,I015,,,,,
33,8449.5,9055.8,606.3,268.3,3.1,continúa,programa,I008,,,,,
12,665.0,1271.3,606.4,579.8,83.8,continúa,programa,G012,,,,,
23,19430.1,20057.1,627.0,-150.2,-0.7,continúa,programa,N003,,,,,
TYY,0.0,642.6,642.6,642.6,inf,aparece,programa,013 ,,,,,
12,3842.1,4502.4,660.2,506.5,12.7,continúa,programa,M001,,,,,
38,1050.0,1730.0,680.0,638.0,58.4,continúa,programa,E023,,,,,
07,2073.1,2759.2,686.2,603.2,28.0,continúa,programa,A025,,,,,
07,4084.1,4774.2,690.1,526.8,12.4,continúa,programa,A009,,,,,
38,6449.0,7139.7,690.7,432.8,6.5,continúa,programa,Q007,,,,,
12,4748.2,5448.2,700.0,510.1,10.3,continúa,programa,E033,,,,,
22,1834.6,2567.0,732.4,659.0,34.5,continúa,programa,R008,,,,,
16,955.4,1700.3,744.9,706.7,71.1,continúa,programa,G014,,,,,
38,1619.4,2366.9,747.5,682.8,40.5,continúa,programa,P051,,,,,
07,131.1,881.9,750.8,745.6,546.7,continúa,programa,E016,,,,,
07,2800.9,3578.8,777.9,665.8,22.9,continúa,programa,A011,,,,,
23,28380.5,29182.5,802.0,-333.2,-1.1,continúa,programa,R032,,,,,
20,5460.3,6270.5,810.2,591.8,10.4,continúa,programa,P041,,,,,
14,25173.0,25985.3,812.3,-194.6,-0.7,continúa,programa,S280,,,,,
28,0.0,814.2,814.2,814.2,inf,aparece,programa,C013,,,,,
06,0.0,845.2,845.2,845.2,inf,aparece,programa,X001,,,,,
07,1060.4,1912.2,851.8,809.4,73.4,continúa,programa,A026,,,,,
07,1102.7,1958.3,855.6,811.4,70.8,continúa,programa,A010,,,,,
11,3011.6,3958.3,946.7,826.2,26.4,continúa,programa,B008,,,,,
TYY,0.0,989.1,989.1,989.1,inf,aparece,programa,014 ,,,,,
20,4000.0,5000.0,1000.0,840.0,20.2,continúa,programa,S317,,,,,
19,9504.2,10551.5,1047.3,667.2,6.7,continúa,programa,T004,,,,,
11,3513.6,4571.3,1057.7,917.2,25.1,continúa,programa,P026,,,,,
15,33280.0,34353.9,1073.9,-257.3,-0.7,continúa,programa,S177,,,,,
12,32397.4,33473.1,1075.7,-220.2,-0.7,continúa,programa,E031,,,,,
33,15021.4,16099.2,1077.8,476.9,3.1,continúa,programa,I007,,,,,
19,18131.3,19212.8,1081.5,356.2,1.9,continúa,programa,R011,,,,,
05,5082.9,6187.7,1104.8,901.4,17.1,continúa,programa,P015,,,,,
22,1643.2,2799.5,1156.3,1090.6,63.8,continúa,programa,R011,,,,,
20,36266.0,37436.3,1170.3,-280.3,-0.7,continúa,programa,S286,,,,,
33,16371.3,17546.0,1174.6,519.8,3.1,continúa,programa,I003,,,,,
11,20431.3,21646.3,1215.1,397.8,1.9,continúa,programa,Q007,,,,,
48,4311.0,5559.0,1248.0,1075.5,24.0,continúa,programa,E062,,,,,
24,6050.1,7305.1,1255.0,1013.0,16.1,continúa,programa,D002,,,,,
14,488.6,1824.3,1335.7,1316.2,259.0,continúa,programa,E041,,,,,
11,42559.0,43932.4,1373.4,-329.0,-0.7,continúa,programa,S311,,,,,
19,1252.6,2633.1,1380.5,1330.4,102.1,continúa,programa,R012,,,,,
GYN,6420.6,7822.8,1402.2,1145.4,17.2,continúa,programa,072 ,,,,,
24,6820.9,8242.0,1421.1,1148.3,16.2,continúa,programa,D004,,,,,
33,19993.7,21428.3,1434.5,634.8,3.1,continúa,programa,I006,,,,,
GYN,4306.2,5748.0,1441.8,1269.6,28.3,continúa,programa,006 ,,,,,
07,5374.3,6816.5,1442.2,1227.2,22.0,continúa,programa,A003,,,,,
12,1528.7,3048.2,1519.6,1458.4,91.7,continúa,programa,E032,,,,,
07,715.0,2250.0,1535.0,1506.4,202.6,continúa,programa,A017,,,,,
22,3910.4,5447.2,1536.7,1380.3,33.9,continúa,programa,R005,,,,,
22,2479.9,4070.1,1590.2,1491.0,57.8,continúa,programa,M001,,,,,
GYR,12495.7,14101.2,1605.5,1105.7,8.5,continúa,programa,072 ,,,,,
12,9267.3,10905.9,1638.6,1267.9,13.2,continúa,programa,Q008,,,,,
28,0.0,1833.7,1833.7,1833.7,inf,aparece,programa,C007,,,,,
38,9170.0,11153.5,1983.5,1616.7,17.0,continúa,programa,S191,,,,,
13,22929.6,25000.0,2070.4,1153.2,4.8,continúa,programa,K019,,,,,
13,0.0,2163.4,2163.4,2163.4,inf,aparece,programa,V001,,,,,
GYN,73841.1,76041.0,2199.9,-753.7,-1.0,continúa,programa,001 ,,,,,
07,6922.1,9134.4,2212.4,1935.5,26.9,continúa,programa,A004,,,,,
19,8744.9,10972.7,2227.8,1878.0,20.6,continúa,programa,J009,,,,,
TYY,123339.6,125597.7,2258.1,-2675.5,-2.1,continúa,programa,010 ,,,,,
GYR,17120.1,19498.3,2378.2,1693.4,9.5,continúa,programa,070 ,,,,,
13,268.9,2652.9,2384.0,2373.3,848.6,continúa,programa,M001,,,,,
20,56969.0,59356.3,2387.3,108.5,0.2,continúa,programa,S316,,,,,
13,3538.4,5959.2,2420.8,2279.3,61.9,continúa,programa,A021,,,,,
56,0.0,2500.0,2500.0,2500.0,inf,aparece,programa,R038,,,,,
33,12773.6,15330.2,2556.6,2045.7,15.4,continúa,programa,I014,,,,,
38,691.8,3256.3,2564.5,2536.8,352.6,continúa,programa,F027,,,,,
23,87768.8,90401.9,2633.1,-877.7,-1.0,continúa,programa,U129,,,,,
22,7572.2,10317.3,2745.1,2442.2,31.0,continúa,programa,R009,,,,,
19,44181.0,46950.0,2769.0,1001.8,2.2,continúa,programa,J004,,,,,
16,7297.8,10068.1,2770.3,2478.3,32.7,continúa,programa,G015,,,,,
33,13915.7,16700.9,2785.2,2228.6,15.4,continúa,programa,I016,,,,,
25,48448.3,51371.7,2923.5,985.5,2.0,continúa,programa,E085,,,,,
48,0.0,3157.2,3157.2,3157.2,inf,aparece,programa,X012,,,,,
22,2510.3,5787.5,3277.2,3176.8,121.7,continúa,programa,R002,,,,,
06,0.0,3456.8,3456.8,3456.8,inf,aparece,programa,X003,,,,,
TYY,92563.5,96369.9,3806.4,103.9,0.1,continúa,programa,021 ,,,,,
28,53396.3,57227.5,3831.2,1695.3,3.1,continúa,programa,C002,,,,,
11,129386.0,133561.3,4175.3,-1000.2,-0.7,continúa,programa,S072,,,,,
36,0.0,4310.0,4310.0,4310.0,inf,aparece,programa,X011,,,,,
33,84635.9,89714.0,5078.2,1692.7,1.9,continúa,programa,I002,,,,,
11,51359.4,56444.4,5085.1,3030.7,5.7,continúa,programa,E022,,,,,
36,4695.6,9910.4,5214.8,5027.0,102.9,continúa,programa,M001,,,,,
08,1539.5,6866.9,5327.4,5265.8,328.9,continúa,programa,S052,,,,,
33,74754.9,80118.5,5363.7,2373.5,3.1,continúa,programa,I012,,,,,
16,3814.0,9184.7,5370.7,5218.2,131.6,continúa,programa,K026,,,,,
TYY,245269.7,250784.8,5515.1,-4295.7,-1.7,continúa,programa,025 ,,,,,
13,20408.6,26174.9,5766.3,4949.9,23.3,continúa,programa,A018,,,,,
11,70097.1,76037.8,5940.6,3136.8,4.3,continúa,programa,E023,,,,,
TVV,86545.1,92607.2,6062.2,2600.3,2.9,continúa,programa,001 ,,,,,
19,151218.0,157909.6,6691.6,642.9,0.4,continúa,programa,T001,,,,,
25,30367.9,37280.2,6912.3,5697.6,18.0,continúa,programa,I002,,,,,
11,10600.7,17545.4,6944.7,6520.6,59.1,continúa,programa,U080,,,,,
28,0.0,7782.9,7782.9,7782.9,inf,aparece,programa,C009,,,,,
28,0.0,8041.2,8041.2,8041.2,inf,aparece,programa,C006,,,,,
56,84780.8,92827.7,8046.8,4655.6,5.3,continúa,programa,E031,,,,,
22,2314.3,10489.9,8175.6,8083.0,335.8,continúa,programa,R003,,,,,
07,16934.2,25126.9,8192.7,7515.3,42.7,continúa,programa,E056,,,,,
GYR,7796.5,16006.9,8210.3,7898.5,97.4,continúa,programa,006 ,,,,,
33,118689.4,127205.3,8515.9,3768.4,3.1,continúa,programa,I004,,,,,
GYR,32325.8,40975.8,8650.0,7357.0,21.9,continúa,programa,014 ,,,,,
07,18057.1,26734.9,8677.8,7955.5,42.4,continúa,programa,M001,,,,,
13,4477.4,13342.3,8864.8,8685.7,186.5,continúa,programa,A019,,,,,
GYR,99666.9,108920.8,9253.9,5267.2,5.1,continúa,programa,001 ,,,,,
06,0.0,9277.8,9277.8,9277.8,inf,aparece,programa,X004,,,,,
07,9996.3,19618.3,9622.0,9222.2,88.7,continúa,programa,A002,,,,,
33,136817.4,146634.1,9816.6,4343.9,3.1,continúa,programa,I005,,,,,
30,70855.7,81400.4,10544.7,7710.5,10.5,continúa,programa,H001,,,,,
08,0.0,11858.4,11858.4,11858.4,inf,aparece,programa,S318,,,,,
56,0.0,12033.0,12033.0,12033.0,inf,aparece,programa,U014,,,,,
24,1085910.7,1098010.5,12099.8,-31336.6,-2.8,continúa,programa,D001,,,,,
GYN,54210.5,66824.2,12613.6,10445.2,18.5,continúa,programa,031 ,,,,,
36,0.0,12710.4,12710.4,12710.4,inf,aparece,programa,E088,,,,,
TVV,0.0,12933.6,12933.6,12933.6,inf,aparece,programa,016 ,,,,,
07,44673.4,59083.2,14409.8,12622.9,27.2,continúa,programa,A001,,,,,
GYN,393788.8,408491.2,14702.4,-1049.2,-0.3,continúa,programa,017 ,,,,,
11,108736.6,124114.7,15378.1,11028.7,9.8,continúa,programa,U006,,,,,
09,838.2,16911.7,16073.6,16040.0,1840.1,continúa,programa,G007,,,,,
09,92401.6,108716.8,16315.2,12619.1,13.1,continúa,programa,K019,,,,,
20,526508.0,543498.4,16990.4,-4070.0,-0.7,continúa,programa,S176,,,,,
19,390440.0,409867.0,19427.0,3809.4,0.9,continúa,programa,J002,,,,,
28,0.0,20583.5,20583.5,20583.5,inf,aparece,programa,C008,,,,,
36,0.0,23080.0,23080.0,23080.0,inf,aparece,programa,X009,,,,,
11,6255.3,31306.2,25050.9,24800.7,381.2,continúa,programa,M001,,,,,
GYR,147797.5,174447.5,26650.1,20738.2,13.5,continúa,programa,015 ,,,,,
28,0.0,36185.4,36185.4,36185.4,inf,aparece,programa,C011,,,,,
34,0.0,37984.3,37984.3,37984.3,36523389282.7,continúa,programa,D005,,,,,
33,500367.1,554903.6,54536.6,34521.9,6.6,continúa,programa,I013,,,,,
TVV,0.0,57509.2,57509.2,57509.2,inf,aparece,programa,017 ,,,,,
56,0.0,64010.9,64010.9,64010.9,inf,aparece,programa,E089,,,,,
GYR,429737.1,494581.9,64844.8,47655.3,10.7,continúa,programa,031 ,,,,,
28,0.0,64998.4,64998.4,64998.4,inf,aparece,programa,C014,,,,,
28,0.0,71534.4,71534.4,71534.4,inf,aparece,programa,C005,,,,,
28,1069854.4,1146547.6,76693.2,33899.0,3.0,continúa,programa,C001,,,,,
GYR,795824.4,890029.5,94205.1,62372.1,7.5,continúa,programa,013 ,,,,,
19,795824.0,890029.5,94205.5,62372.5,7.5,continúa,programa,J003,,,,,
TVV,0.0,97348.6,97348.6,97348.6,inf,aparece,programa,015 ,,,,,
28,0.0,128147.5,128147.5,128147.5,inf,aparece,programa,C012,,,,,
28,329115.1,0.0,-329115.1,-342279.7,-100.0,desaparece,programa_por_numero,,003,,,,
18,263700.0,81507.6,-182192.4,-192740.4,-70.3,continúa,programa_por_numero,,038,,,,
TVV,98679.2,0.0,-98679.2,-102626.4,-100.0,desaparece,programa_por_numero,,77 ,,,,
56,80768.4,15673.7,-65094.7,-68325.5,-81.3,continúa,programa_por_numero,,013,,,,
TVV,50097.3,0.0,-50097.3,-52101.2,-100.0,desaparece,programa_por_numero,,79 ,,,,
TYY,223247.8,184079.2,-39168.6,-48098.5,-20.7,continúa,programa_por_numero,,01 ,,,,
36,24804.3,0.0,-24804.3,-25796.4,-100.0,desaparece,programa_por_numero,,055,,,,
07,20722.5,1021.6,-19700.9,-20529.8,-95.3,continúa,programa_por_numero,,015,,,,
TVV,16547.8,0.0,-16547.8,-17209.7,-100.0,desaparece,programa_por_numero,,78 ,,,,
09,49152.0,35420.0,-13732.0,-15698.1,-30.7,continúa,programa_por_numero,,016,,,,
03,85960.2,72264.7,-13695.5,-17133.9,-19.2,continúa,programa_por_numero,,001,,,,
07,30000.0,17158.8,-12841.2,-14041.2,-45.0,continúa,programa_por_numero,,019,,,,
36,19459.3,8276.0,-11183.3,-11961.6,-59.1,continúa,programa_por_numero,,004,,,,
TVV,54529.3,43897.0,-10632.3,-12813.5,-22.6,continúa,programa_por_numero,,80 ,,,,
TVV,11143.8,779.2,-10364.6,-10810.4,-93.3,continúa,programa_por_numero,,32 ,,,,
06,9516.8,0.0,-9516.8,-9897.5,-100.0,desaparece,programa_por_numero,,013,,,,
TVV,113702.6,104256.7,-9445.9,-13994.0,-11.8,continúa,programa_por_numero,,37 ,,,,
23,11500.0,2072.9,-9427.1,-9887.1,-82.7,continúa,programa_por_numero,,013,,,,
13,7677.7,18.9,-7658.9,-7966.0,-99.8,continúa,programa_por_numero,,015,,,,
34,35553.4,27921.8,-7631.6,-9053.7,-24.5,continúa,programa_por_numero,,011,,,,
11,26000.0,20000.0,-6000.0,-7040.0,-26.0,continúa,programa_por_numero,,282,,,,
19,43693.1,38500.0,-5193.1,-6940.9,-15.3,continúa,programa_por_numero,,006,,,,
36,3863.4,0.0,-3863.4,-4017.9,-100.0,desaparece,programa_por_numero,,049,,,,
GYR,34599.7,30802.3,-3797.3,-5181.3,-14.4,continúa,programa_por_numero,,16 ,,,,
06,3426.4,0.0,-3426.4,-3563.4,-100.0,desaparece,programa_por_numero,,012,,,,
16,16947.9,13577.2,-3370.7,-4048.6,-23.0,continúa,programa_por_numero,,027,,,,
24,151456.7,148596.3,-2860.4,-8918.7,-5.7,continúa,programa_por_numero,,005,,,,
24,25455.5,22849.5,-2605.9,-3624.2,-13.7,continúa,programa_por_numero,,007,,,,
48,2596.5,0.0,-2596.5,-2700.3,-100.0,desaparece,programa_por_numero,,063,,,,
08,13000.0,10445.0,-2555.0,-3075.0,-22.7,continúa,programa_por_numero,,290,,,,
TVV,61091.0,58691.6,-2399.4,-4843.0,-7.6,continúa,programa_por_numero,,24 ,,,,
36,4529.4,2211.7,-2317.7,-2498.9,-53.0,continúa,programa_por_numero,,054,,,,
19,48067.7,45797.4,-2270.3,-4193.0,-8.4,continúa,programa_por_numero,,011,,,,
12,3416.4,1676.3,-1740.1,-1876.8,-52.8,continúa,programa_por_numero,,012,,,,
TVV,67841.7,66154.8,-1686.9,-4400.6,-6.2,continúa,programa_por_numero,,22 ,,,,
19,31281.6,30038.9,-1242.7,-2494.0,-7.7,continúa,programa_por_numero,,005,,,,
08,18200.0,17000.0,-1200.0,-1928.0,-10.2,continúa,programa_por_numero,,292,,,,
09,1604.0,471.6,-1132.4,-1196.5,-71.7,continúa,programa_por_numero,,006,,,,
24,20262.1,19137.4,-1124.7,-1935.2,-9.2,continúa,programa_por_numero,,009,,,,
TYY,1069.6,0.0,-1069.6,-1112.4,-100.0,desaparece,programa_por_numero,,29 ,,,,
TYY,2577.0,1512.8,-1064.2,-1167.3,-43.6,continúa,programa_por_numero,,36 ,,,,
16,3848.7,2799.0,-1049.7,-1203.6,-30.1,continúa,programa_por_numero,,045,,,,
TVV,11511.0,10733.6,-777.4,-1237.9,-10.3,continúa,programa_por_numero,,30 ,,,,
TYY,755.4,0.0,-755.4,-785.6,-100.0,desaparece,programa_por_numero,,75 ,,,,
07,744.7,0.0,-744.7,-774.5,-100.0,desaparece,programa_por_numero,,014,,,,
06,645.9,0.0,-645.9,-671.7,-100.0,desaparece,programa_por_numero,,006,,,,
TVV,30500.0,30000.0,-500.0,-1720.0,-5.4,continúa,programa_por_numero,,33 ,,,,
16,2257.5,1771.7,-485.9,-576.2,-24.5,continúa,programa_por_numero,,074,,,,
23,5117.9,4637.0,-480.8,-685.6,-12.9,continúa,programa_por_numero,,029,,,,
36,478.3,0.0,-478.3,-497.4,-100.0,desaparece,programa_por_numero,,048,,,,
08,17472.0,17000.0,-472.0,-1170.9,-6.4,continúa,programa_por_numero,,293,,,,
TYY,18166.4,17738.5,-427.9,-1154.5,-6.1,continúa,programa_por_numero,,76 ,,,,
16,1932.9,1514.7,-418.2,-495.5,-24.6,continúa,programa_por_numero,,217,,,,
GYR,1353.7,1000.0,-353.7,-407.8,-29.0,continúa,programa_por_numero,,07 ,,,,
49,1048.7,696.2,-352.5,-394.4,-36.2,continúa,programa_por_numero,,006,,,,
09,1607.6,1279.5,-328.1,-392.4,-23.5,continúa,programa_por_numero,,001,,,,
16,500.0,204.2,-295.8,-315.8,-60.7,continúa,programa_por_numero,,028,,,,
05,2422.6,2145.1,-277.5,-374.4,-14.9,continúa,programa_por_numero,,016,,,,
13,2137.3,1865.7,-271.6,-357.1,-16.1,continúa,programa_por_numero,,020,,,,
TYY,1212.0,948.2,-263.8,-312.3,-24.8,continúa,programa_por_numero,,07 ,,,,
09,405.2,160.0,-245.2,-261.4,-62.0,continúa,programa_por_numero,,022,,,,
09,369.2,125.2,-244.0,-258.7,-67.4,continúa,programa_por_numero,,009,,,,
08,4576.6,4337.3,-239.3,-422.3,-8.9,continúa,programa_por_numero,,021,,,,
11,238.2,0.0,-238.2,-247.8,-100.0,desaparece,programa_por_numero,,084,,,,
