RAMO_K,mdp_2025,mdp_2026,dif_nominal,dif_real,var_real_pct,estado,nivel,PP_K,PP_NUM,UR_K,F_K,FN_K,SF_K
47,181.7,0.0,-181.7,-190.4,-100.0,desaparece,programa,E013,,,,,
44,178.4,0.0,-178.4,-186.9,-100.0,desaparece,programa,E002,,,,,
48,177.8,0.0,-177.8,-186.4,-100.0,desaparece,programa,E021,,,,,
10,176.9,0.0,-176.9,-185.4,-100.0,desaparece,programa,G007,,,,,
36,176.0,0.0,-176.0,-184.5,-100.0,desaparece,programa,N001,,,,,
27,174.3,0.0,-174.3,-182.7,-100.0,desaparece,programa,O006,,,,,
11,173.4,0.0,-173.4,-181.7,-100.0,desaparece,programa,E016,,,,,
20,170.0,0.0,-170.0,-178.2,-100.0,desaparece,programa,P001,,,,,
15,169.4,0.0,-169.4,-177.5,-100.0,desaparece,programa,E003,,,,,
16,169.3,0.0,-169.3,-177.4,-100.0,desaparece,programa,E015,,,,,
23,166.2,0.0,-166.2,-174.1,-100.0,desaparece,programa,R007,,,,,
27,163.8,0.0,-163.8,-171.6,-100.0,desaparece,programa,G006,,,,,
GYN,162.5,0.0,-162.5,-170.3,-100.0,desaparece,programa,027 ,,,,,
10,161.3,0.0,-161.3,-169.0,-100.0,desaparece,programa,E006,,,,,
07,153.4,0.0,-153.4,-160.8,-100.0,desaparece,programa,A900,,,,,
21,152.4,0.0,-152.4,-159.7,-100.0,desaparece,programa,P001,,,,,
09,148.9,0.0,-148.9,-156.1,-100.0,desaparece,programa,E015,,,,,
27,147.3,0.0,-147.3,-154.3,-100.0,desaparece,programa,O005,,,,,
04,147.1,0.0,-147.1,-154.1,-100.0,desaparece,programa,P024,,,,,
16,145.4,0.0,-145.4,-152.4,-100.0,desaparece,programa,G031,,,,,
08,2317.1,2172.6,-144.4,-255.7,-10.5,continúa,programa,M001,,,,,
09,143.8,0.0,-143.8,-150.8,-100.0,desaparece,programa,G004,,,,,
16,143.4,0.0,-143.4,-150.3,-100.0,desaparece,programa,E006,,,,,
48,143.1,0.0,-143.1,-150.0,-100.0,desaparece,programa,E013,,,,,
21,142.4,0.0,-142.4,-149.2,-100.0,desaparece,programa,E007,,,,,
15,142.0,0.0,-142.0,-148.8,-100.0,desaparece,programa,P003,,,,,
43,141.7,0.0,-141.7,-148.5,-100.0,desaparece,programa,G008,,,,,
07,140.6,0.0,-140.6,-147.3,-100.0,desaparece,programa,A022,,,,,
44,140.0,0.0,-140.0,-146.7,-100.0,desaparece,programa,E003,,,,,
43,138.1,0.0,-138.1,-144.7,-100.0,desaparece,programa,G010,,,,,
10,135.0,0.0,-135.0,-141.5,-100.0,desaparece,programa,F003,,,,,
27,130.1,0.0,-130.1,-136.4,-100.0,desaparece,programa,O002,,,,,
13,129.1,0.0,-129.1,-135.3,-100.0,desaparece,programa,E003,,,,,
27,129.0,0.0,-129.0,-135.1,-100.0,desaparece,programa,O003,,,,,
10,125.1,0.0,-125.1,-131.1,-100.0,desaparece,programa,G001,,,,,
05,122.1,0.0,-122.1,-127.9,-100.0,desaparece,programa,P001,,,,,
49,396.4,277.7,-118.7,-137.8,-33.2,continúa,programa,E013,,,,,
19,180.0,61.7,-118.3,-126.9,-67.3,continúa,programa,R010,,,,,
16,118.1,0.0,-118.1,-123.8,-100.0,desaparece,programa,E016,,,,,
07,117.8,0.0,-117.8,-123.4,-100.0,desaparece,programa,A023,,,,,
11,117.0,0.0,-117.0,-122.6,-100.0,desaparece,programa,E068,,,,,
37,116.1,0.0,-116.1,-121.6,-100.0,desaparece,programa,P001,,,,,
GYN,116.0,0.0,-116.0,-121.6,-100.0,desaparece,programa,015 ,,,,,
06,115.6,0.0,-115.6,-121.2,-100.0,desaparece,programa,O007,,,,,
47,109.5,0.0,-109.5,-114.8,-100.0,desaparece,programa,E006,,,,,
06,104.3,0.0,-104.3,-109.4,-100.0,desaparece,programa,E008,,,,,
01,14503.7,14402.7,-101.0,-797.2,-5.2,continúa,programa,R001,,,,,
14,101.0,0.0,-101.0,-105.8,-100.0,desaparece,programa,E016,,,,,
12,100.9,0.0,-100.9,-105.8,-100.0,desaparece,programa,E041,,,,,
47,100.0,0.0,-100.0,-104.8,-100.0,desaparece,programa,K024,,,,,
18,97.3,0.0,-97.3,-101.9,-100.0,desaparece,programa,G003,,,,,
47,153.7,57.8,-95.9,-103.3,-64.1,continúa,programa,O001,,,,,
15,117.3,23.6,-93.7,-99.4,-80.8,continúa,programa,L001,,,,,
14,462.7,369.3,-93.4,-115.6,-23.8,continúa,programa,M001,,,,,
44,91.9,0.0,-91.9,-96.3,-100.0,desaparece,programa,M001,,,,,
21,91.2,0.0,-91.2,-95.6,-100.0,desaparece,programa,F005,,,,,
41,89.6,0.0,-89.6,-93.9,-100.0,desaparece,programa,M001,,,,,
45,88.9,0.0,-88.9,-93.2,-100.0,desaparece,programa,G002,,,,,
47,88.4,0.0,-88.4,-92.6,-100.0,desaparece,programa,P015,,,,,
18,87.3,0.0,-87.3,-91.5,-100.0,desaparece,programa,P008,,,,,
13,86.1,0.0,-86.1,-90.2,-100.0,desaparece,programa,E022,,,,,
41,83.9,0.0,-83.9,-87.9,-100.0,desaparece,programa,G007,,,,,
18,82.1,0.0,-82.1,-86.1,-100.0,desaparece,programa,P002,,,,,
15,79.7,0.0,-79.7,-83.5,-100.0,desaparece,programa,P004,,,,,
14,77.6,0.0,-77.6,-81.4,-100.0,desaparece,programa,E008,,,,,
13,77.5,0.0,-77.5,-81.3,-100.0,desaparece,programa,E001,,,,,
10,76.5,0.0,-76.5,-80.1,-100.0,desaparece,programa,E009,,,,,
46,75.5,0.0,-75.5,-79.1,-100.0,desaparece,programa,G001,,,,,
02,779.2,703.9,-75.3,-112.7,-13.8,continúa,programa,P002,,,,,
44,74.5,0.0,-74.5,-78.1,-100.0,desaparece,programa,K025,,,,,
04,72.9,0.0,-72.9,-76.4,-100.0,desaparece,programa,P025,,,,,
45,70.7,0.0,-70.7,-74.0,-100.0,desaparece,programa,G001,,,,,
44,69.8,0.0,-69.8,-73.2,-100.0,desaparece,programa,E004,,,,,
23,7140.1,7070.4,-69.7,-412.4,-5.5,continúa,programa,U093,,,,,
16,66.5,0.0,-66.5,-69.7,-100.0,desaparece,programa,P001,,,,,
48,66.5,0.0,-66.5,-69.7,-100.0,desaparece,programa,P003,,,,,
09,65.7,0.0,-65.7,-68.9,-100.0,desaparece,programa,E029,,,,,
12,65.2,0.0,-65.2,-68.4,-100.0,desaparece,programa,R001,,,,,
19,325.2,260.4,-64.7,-80.3,-23.6,continúa,programa,U003,,,,,
04,63.0,0.0,-63.0,-66.0,-100.0,desaparece,programa,P023,,,,,
27,148.6,87.8,-60.8,-67.9,-43.6,continúa,programa,M001,,,,,
07,59.4,0.0,-59.4,-62.3,-100.0,desaparece,programa,A024,,,,,
10,59.2,0.0,-59.2,-62.1,-100.0,desaparece,programa,P010,,,,,
19,58.8,0.0,-58.8,-61.7,-100.0,desaparece,programa,R015,,,,,
04,56.4,0.0,-56.4,-59.1,-100.0,desaparece,programa,P016,,,,,
09,55.6,0.0,-55.6,-58.3,-100.0,desaparece,programa,E004,,,,,
46,53.2,0.0,-53.2,-55.8,-100.0,desaparece,programa,G002,,,,,
21,53.0,0.0,-53.0,-55.5,-100.0,desaparece,programa,F001,,,,,
36,51.0,0.0,-51.0,-53.5,-100.0,desaparece,programa,G005,,,,,
16,50.9,0.0,-50.9,-53.3,-100.0,desaparece,programa,N001,,,,,
12,49.2,0.0,-49.2,-51.6,-100.0,desaparece,programa,K011,,,,,
22,216.7,168.3,-48.4,-58.8,-25.9,continúa,programa,M002,,,,,
43,48.2,0.0,-48.2,-50.5,-100.0,desaparece,programa,O001,,,,,
04,47.9,0.0,-47.9,-50.2,-100.0,desaparece,programa,E006,,,,,
21,44.8,0.0,-44.8,-47.0,-100.0,desaparece,programa,G001,,,,,
TVV,44.5,0.0,-44.5,-46.7,-100.0,desaparece,programa,025 ,,,,,
45,40.3,0.0,-40.3,-42.2,-100.0,desaparece,programa,M001,,,,,
13,38.8,0.0,-38.8,-40.7,-100.0,desaparece,programa,P005,,,,,
13,38.8,0.0,-38.8,-40.7,-100.0,desaparece,programa,F036,,,,,
TVV,37.4,0.0,-37.4,-39.2,-100.0,desaparece,programa,571 ,,,,,
47,36.8,0.0,-36.8,-38.6,-100.0,desaparece,programa,E004,,,,,
13,36.7,0.0,-36.7,-38.5,-100.0,desaparece,programa,E002,,,,,
14,36.4,0.0,-36.4,-38.1,-100.0,desaparece,programa,E004,,,,,
12,34.9,0.0,-34.9,-36.6,-100.0,desaparece,programa,K025,,,,,
47,34.5,0.0,-34.5,-36.1,-100.0,desaparece,programa,P014,,,,,
TVV,33.7,0.0,-33.7,-35.3,-100.0,desaparece,programa,585 ,,,,,
20,33.3,0.0,-33.3,-34.9,-100.0,desaparece,programa,P004,,,,,
25,200.0,167.1,-32.9,-42.5,-20.3,continúa,programa,U001,,,,,
46,32.6,0.0,-32.6,-34.2,-100.0,desaparece,programa,M001,,,,,
27,32.6,0.0,-32.6,-34.1,-100.0,desaparece,programa,P006,,,,,
24,1727.2,1694.8,-32.4,-115.3,-6.4,continúa,programa,D008,,,,,
16,30.9,0.0,-30.9,-32.4,-100.0,desaparece,programa,E005,,,,,
22,209.6,182.0,-27.7,-37.7,-17.2,continúa,programa,O001,,,,,
04,27.2,0.0,-27.2,-28.5,-100.0,desaparece,programa,P027,,,,,
14,27.0,0.0,-27.0,-28.3,-100.0,desaparece,programa,P002,,,,,
14,26.8,0.0,-26.8,-28.1,-100.0,desaparece,programa,E003,,,,,
12,25.8,0.0,-25.8,-27.1,-100.0,desaparece,programa,G005,,,,,
41,25.4,0.0,-25.4,-26.6,-100.0,desaparece,programa,O001,,,,,
GYR,23.7,0.0,-23.7,-24.8,-100.0,desaparece,programa,025 ,,,,,
01,326.7,303.8,-22.9,-38.6,-11.3,continúa,programa,K027,,,,,
44,22.2,0.0,-22.2,-23.2,-100.0,desaparece,programa,O001,,,,,
07,21.7,0.0,-21.7,-22.7,-100.0,desaparece,programa,R018,,,,,
05,21.5,0.0,-21.5,-22.5,-100.0,desaparece,programa,E006,,,,,
19,636.2,615.4,-20.8,-51.4,-7.7,continúa,programa,T003,,,,,
07,19.7,0.0,-19.7,-20.6,-100.0,desaparece,programa,E003,,,,,
40,686.1,667.1,-19.0,-52.0,-7.2,continúa,programa,M001,,,,,
25,57.9,39.0,-19.0,-21.8,-35.8,continúa,programa,O001,,,,,
04,17.7,0.0,-17.7,-18.5,-100.0,desaparece,programa,P018,,,,,
21,17.6,0.0,-17.6,-18.4,-100.0,desaparece,programa,P002,,,,,
48,17.3,0.0,-17.3,-18.1,-100.0,desaparece,programa,E041,,,,,
43,15.7,0.0,-15.7,-16.4,-100.0,desaparece,programa,G009,,,,,
23,15.1,0.0,-15.1,-15.8,-100.0,desaparece,programa,R011,,,,,
13,13.8,0.0,-13.8,-14.5,-100.0,desaparece,programa,A005,,,,,
46,12.0,0.0,-12.0,-12.6,-100.0,desaparece,programa,P001,,,,,
24,41.8,30.2,-11.6,-13.6,-31.0,continúa,programa,D003,,,,,
TVV,11.0,0.0,-11.0,-11.5,-100.0,desaparece,programa,578 ,,,,,
GYN,10.7,0.0,-10.7,-11.2,-100.0,desaparece,programa,047 ,,,,,
15,9.4,0.0,-9.4,-9.8,-100.0,desaparece,programa,G001,,,,,
13,277.5,268.9,-8.6,-21.9,-7.5,continúa,programa,M001,,,,,
49,124.5,116.5,-8.0,-14.0,-10.7,continúa,programa,E010,,,,,
04,90.6,83.4,-7.2,-11.6,-12.2,continúa,programa,P009,,,,,
49,1421.0,1415.1,-5.9,-74.1,-5.0,continúa,programa,E003,,,,,
GYR,4.7,0.0,-4.7,-4.9,-100.0,desaparece,programa,027 ,,,,,
22,15.1,11.0,-4.0,-4.8,-30.2,continúa,programa,P001,,,,,
20,10.8,7.1,-3.6,-4.2,-36.8,continúa,programa,O001,,,,,
11,3.6,0.0,-3.6,-3.7,-100.0,desaparece,programa,E039,,,,,
32,38.0,35.3,-2.7,-4.5,-11.2,continúa,programa,K025,,,,,
02,2.3,0.0,-2.3,-2.4,-100.0,desaparece,programa,P005,,,,,
11,2.1,0.0,-2.1,-2.2,-100.0,desaparece,programa,E032,,,,,
10,487.7,486.0,-1.6,-25.1,-4.9,continúa,programa,M001,,,,,
GYN,1.5,0.0,-1.5,-1.6,-100.0,desaparece,programa,036 ,,,,,
18,13.1,11.6,-1.4,-2.1,-15.1,continúa,programa,O001,,,,,
14,3.4,2.5,-0.9,-1.1,-29.4,continúa,programa,O001,,,,,
06,1227.2,1226.6,-0.6,-59.5,-4.6,continúa,programa,G005,,,,,
GYN,0.3,0.0,-0.3,-0.4,-100.0,desaparece,programa,042 ,,,,,
19,0.2,0.0,-0.2,-0.2,-100.0,desaparece,programa,J014,,,,,
04,1.1,0.9,-0.1,-0.2,-16.8,continúa,programa,O001,,,,,
24,0.0,0.0,-0.0,-0.0,-10.3,continúa,programa,D006,,,,,
49,205.6,205.6,-0.0,-9.9,-4.6,continúa,programa,E011,,,,,
34,0.0,0.0,0.0,-0.0,-4.6,continúa,programa,D001,,,,,
34,0.0,0.0,0.0,-0.0,-4.6,continúa,programa,D003,,,,,
34,0.0,0.0,0.0,-0.0,-4.6,continúa,programa,D002,,,,,
34,0.0,0.0,0.0,-0.0,-4.6,continúa,programa,D008,,,,,
34,0.0,0.0,0.0,0.0,172.6,continúa,programa,D006,,,,,
34,0.0,0.0,0.0,0.0,172.6,continúa,programa,D009,,,,,
34,0.0,0.0,0.0,0.0,172.6,continúa,programa,D007,,,,,
34,0.0,0.0,0.0,0.0,172.6,continúa,programa,D004,,,,,
34,0.0,0.0,0.0,0.0,172.6,continúa,programa,D005,,,,,
16,0.0,0.0,0.0,-0.0,-0.7,continúa,programa,U001,,,,,
16,28.2,28.2,0.1,-1.3,-4.4,continúa,programa,O001,,,,,
35,3.4,3.6,0.2,0.0,0.6,continúa,programa,E035,,,,,
19,0.0,0.2,0.2,0.2,inf,aparece,programa,J007,,,,,
35,4.9,5.2,0.2,0.0,0.1,continúa,programa,M002,,,,,
35,6.4,6.7,0.3,-0.0,-0.7,continúa,programa,E036,,,,,
31,4.3,4.6,0.3,0.1,1.4,continúa,programa,O001,,,,,
35,6.5,6.9,0.3,0.0,0.1,continúa,programa,E032,,,,,
06,155.2,155.5,0.3,-7.1,-4.4,continúa,programa,G001,,,,,
GYN,0.0,0.3,0.3,0.3,inf,aparece,programa,073 ,,,,,
35,7.6,8.0,0.4,0.0,0.5,continúa,programa,E012,,,,,
35,9.2,9.7,0.5,0.1,0.9,continúa,programa,E026,,,,,
35,11.0,11.5,0.6,0.0,0.3,continúa,programa,E011,,,,,
48,14.5,15.1,0.6,-0.1,-0.7,continúa,programa,S303,,,,,
35,13.8,14.5,0.7,0.0,0.3,continúa,programa,E024,,,,,
08,34.0,34.7,0.7,-0.9,-2.6,continúa,programa,O001,,,,,
35,15.6,16.4,0.8,0.0,0.2,continúa,programa,E033,,,,,
35,19.1,19.9,0.8,-0.1,-0.5,continúa,programa,E014,,,,,
35,17.8,18.7,0.9,0.1,0.3,continúa,programa,E022,,,,,
35,19.3,20.2,1.0,0.0,0.2,continúa,programa,E007,,,,,
10,31.5,32.6,1.0,-0.5,-1.4,continúa,programa,O001,,,,,
15,26.6,27.7,1.1,-0.1,-0.5,continúa,programa,O001,,,,,
37,33.6,34.7,1.2,-0.4,-1.3,continúa,programa,M001,,,,,
11,29.9,31.1,1.2,-0.2,-0.8,continúa,programa,S298,,,,,
35,25.9,27.2,1.3,0.1,0.3,continúa,programa,E023,,,,,
35,32.0,33.6,1.6,0.1,0.3,continúa,programa,E006,,,,,
35,37.9,39.5,1.6,-0.2,-0.4,continúa,programa,E017,,,,,
21,30.7,32.4,1.7,0.2,0.6,continúa,programa,O001,,,,,
12,42.7,44.4,1.7,-0.3,-0.7,continúa,programa,S039,,,,,
55,0.0,1.8,1.8,1.8,inf,aparece,programa,O001,,,,,
35,35.8,37.8,2.0,0.2,0.6,continúa,programa,E013,,,,,
35,35.5,37.5,2.0,0.3,0.7,continúa,programa,E008,,,,,
02,0.0,2.1,2.1,2.1,inf,aparece,programa,P004,,,,,
48,53.7,55.8,2.2,-0.4,-0.7,continúa,programa,S057,,,,,
35,52.8,55.0,2.3,-0.2,-0.4,continúa,programa,P019,,,,,
23,59.6,62.0,2.4,-0.5,-0.7,continúa,programa,U116,,,,,
35,45.2,47.6,2.4,0.2,0.5,continúa,programa,O001,,,,,
38,76.2,78.7,2.5,-1.2,-1.5,continúa,programa,O001,,,,,
48,61.6,64.1,2.6,-0.4,-0.6,continúa,programa,O001,,,,,
35,50.3,52.9,2.6,0.2,0.3,continúa,programa,E016,,,,,
35,55.1,58.0,2.9,0.2,0.4,continúa,programa,E003,,,,,
21,229.4,232.3,2.9,-8.1,-3.4,continúa,programa,M001,,,,,
35,52.9,55.9,3.1,0.5,0.9,continúa,programa,E018,,,,,
09,15.1,18.2,3.1,2.3,14.7,continúa,programa,O001,,,,,
15,84.3,87.6,3.2,-0.8,-0.9,continúa,programa,S213,,,,,
35,66.1,69.5,3.4,0.3,0.4,continúa,programa,E015,,,,,
15,91.8,95.5,3.7,-0.7,-0.7,continúa,programa,U003,,,,,
49,116.0,120.0,4.1,-1.5,-1.2,continúa,programa,O001,,,,,
02,41.3,45.4,4.1,2.2,5.0,continúa,programa,P003,,,,,
02,44.9,49.1,4.2,2.1,4.5,continúa,programa,M001,,,,,
31,72.1,76.3,4.3,0.8,1.0,continúa,programa,M001,,,,,
12,173.9,178.4,4.4,-3.9,-2.1,continúa,programa,O001,,,,,
06,227.7,232.5,4.8,-6.1,-2.6,continúa,programa,O001,,,,,
40,95.1,100.2,5.0,0.5,0.5,continúa,programa,O001,,,,,
32,163.7,169.0,5.3,-2.6,-1.5,continúa,programa,M001,,,,,
06,163.5,169.0,5.4,-2.4,-1.4,continúa,programa,G002,,,,,
48,1884.2,1890.0,5.8,-84.7,-4.3,continúa,programa,M001,,,,,
49,286.7,292.8,6.1,-7.7,-2.6,continúa,programa,E012,,,,,
54,0.0,6.4,6.4,6.4,inf,aparece,programa,O001,,,,,
16,161.1,167.6,6.5,-1.2,-0.7,continúa,programa,S046,,,,,
19,168.0,174.8,6.8,-1.3,-0.7,continúa,programa,U004,,,,,
48,204.6,212.9,8.2,-1.6,-0.7,continúa,programa,S268,,,,,
48,214.4,223.0,8.6,-1.6,-0.7,continúa,programa,U283,,,,,
15,238.2,247.0,8.7,-2.7,-1.1,continúa,programa,U001,,,,,
11,275.2,284.1,8.8,-4.4,-1.5,continúa,programa,S247,,,,,
14,313.6,323.8,10.1,-4.9,-1.5,continúa,programa,S043,,,,,
11,0.0,10.6,10.6,10.6,inf,aparece,programa,U081,,,,,
19,332.3,343.0,10.7,-5.3,-1.5,continúa,programa,U001,,,,,
20,0.0,11.5,11.5,11.5,inf,aparece,programa,P042,,,,,
49,126.0,138.0,12.0,6.0,4.5,continúa,programa,E004,,,,,
14,305.7,318.0,12.3,-2.3,-0.7,continúa,programa,U100,,,,,
23,0.0,12.6,12.6,12.6,inf,aparece,programa,R017,,,,,
13,0.0,14.3,14.3,14.3,inf,aparece,programa,N001,,,,,
07,0.0,14.3,14.3,14.3,inf,aparece,programa,R006,,,,,
25,311.9,329.7,17.8,2.8,0.9,continúa,programa,I003,,,,,
06,191.8,209.7,17.9,8.7,4.3,continúa,programa,G004,,,,,
14,0.0,18.6,18.6,18.6,inf,aparece,programa,P032,,,,,
27,0.0,18.8,18.8,18.8,inf,aparece,programa,E051,,,,,
48,0.0,19.2,19.2,19.2,inf,aparece,programa,E065,,,,,
05,1076.0,1095.6,19.6,-32.0,-2.8,continúa,programa,M001,,,,,
12,2731.8,2751.5,19.7,-111.5,-3.9,continúa,programa,U012,,,,,
20,489.9,509.6,19.7,-3.8,-0.7,continúa,programa,U011,,,,,
38,899.8,922.4,22.7,-20.5,-2.2,continúa,programa,M001,,,,,
04,708.1,732.5,24.4,-9.6,-1.3,continúa,programa,M001,,,,,
11,833.5,858.5,25.0,-15.0,-1.7,continúa,programa,U079,,,,,
06,164.2,190.0,25.7,17.9,10.4,continúa,programa,G003,,,,,
19,655.4,681.6,26.2,-5.2,-0.8,continúa,programa,U002,,,,,
40,312.8,340.3,27.6,12.5,3.8,continúa,programa,P001,,,,,
04,0.0,28.0,28.0,28.0,inf,aparece,programa,P013,,,,,
14,0.0,29.2,29.2,29.2,inf,aparece,programa,F023,,,,,
11,229.8,259.5,29.7,18.7,7.7,continúa,programa,O001,,,,,
13,0.0,30.8,30.8,30.8,inf,aparece,programa,A023,,,,,
35,187.6,219.2,31.6,22.6,11.5,continúa,programa,M001,,,,,
47,0.0,34.4,34.4,34.4,inf,aparece,programa,P053,,,,,
04,854.6,889.1,34.5,-6.6,-0.7,continúa,programa,U008,,,,,
13,0.0,36.7,36.7,36.7,inf,aparece,programa,E036,,,,,
16,938.4,976.2,37.8,-7.2,-0.7,continúa,programa,S219,,,,,
16,2196.8,2236.7,39.9,-65.6,-2.8,continúa,programa,M001,,,,,
55,0.0,43.1,43.1,43.1,inf,aparece,programa,Q014,,,,,
21,0.0,44.2,44.2,44.2,inf,aparece,programa,G020,,,,,
36,1120.9,1166.1,45.2,-8.6,-0.7,continúa,programa,U002,,,,,
16,0.0,48.3,48.3,48.3,inf,aparece,programa,N002,,,,,
35,910.9,959.4,48.4,4.7,0.5,continúa,programa,E002,,,,,
36,0.0,50.1,50.1,50.1,inf,aparece,programa,G022,,,,,
TVV,0.0,50.4,50.4,50.4,inf,aparece,programa,031 ,,,,,
14,0.0,50.9,50.9,50.9,inf,aparece,programa,P063,,,,,
16,0.0,55.4,55.4,55.4,inf,aparece,programa,P035,,,,,
04,0.0,58.2,58.2,58.2,inf,aparece,programa,P008,,,,,
15,773.7,832.9,59.2,22.0,2.7,continúa,programa,M001,,,,,
08,1479.8,1539.5,59.7,-11.4,-0.7,continúa,programa,S052,,,,,
47,1642.1,1704.0,61.9,-16.9,-1.0,continúa,programa,S249,,,,,
07,0.0,62.7,62.7,62.7,inf,aparece,programa,A013,,,,,
48,0.0,64.7,64.7,64.7,inf,aparece,programa,P056,,,,,
47,1980.2,2047.7,67.4,-27.6,-1.3,continúa,programa,S178,,,,,
18,339.5,407.0,67.5,51.2,14.4,continúa,programa,M001,,,,,
13,0.0,69.9,69.9,69.9,inf,aparece,programa,E035,,,,,
04,0.0,72.4,72.4,72.4,inf,aparece,programa,P007,,,,,
27,773.4,846.3,72.9,35.8,4.4,continúa,programa,O001,,,,,
10,0.0,74.8,74.8,74.8,inf,aparece,programa,F021,,,,,
04,0.0,76.8,76.8,76.8,inf,aparece,programa,P011,,,,,
13,0.0,77.7,77.7,77.7,inf,aparece,programa,F022,,,,,
07,0.0,77.8,77.8,77.8,inf,aparece,programa,A012,,,,,
07,0.0,78.3,78.3,78.3,inf,aparece,programa,A008,,,,,
11,1968.1,2047.4,79.3,-15.1,-0.7,continúa,programa,S269,,,,,
06,2670.3,2751.0,80.7,-47.5,-1.7,continúa,programa,M001,,,,,
49,597.4,681.7,84.3,55.7,8.9,continúa,programa,E009,,,,,
13,0.0,85.5,85.5,85.5,inf,aparece,programa,E038,,,,,
11,3000.0,3090.0,90.0,-54.0,-1.7,continúa,programa,U083,,,,,
47,0.0,90.3,90.3,90.3,inf,aparece,programa,P054,,,,,
32,3102.8,3195.6,92.8,-56.1,-1.7,continúa,programa,E001,,,,,
07,0.0,93.5,93.5,93.5,inf,aparece,programa,Q003,,,,,
04,0.0,93.6,93.6,93.6,inf,aparece,programa,P057,,,,,
11,6160.2,6255.3,95.1,-200.6,-3.1,continúa,programa,M001,,,,,
16,0.0,97.3,97.3,97.3,inf,aparece,programa,V003,,,,,
07,0.0,101.4,101.4,101.4,inf,aparece,programa,A016,,,,,
06,0.0,102.9,102.9,102.9,inf,aparece,programa,E087,,,,,
08,2560.8,2664.1,103.2,-19.7,-0.7,continúa,programa,S053,,,,,
13,21.2,128.6,107.4,106.3,477.7,continúa,programa,O001,,,,,
55,0.0,107.4,107.4,107.4,inf,aparece,programa,M001,,,,,
40,0.0,108.0,108.0,108.0,inf,aparece,programa,P006,,,,,
04,0.0,109.2,109.2,109.2,inf,aparece,programa,E001,,,,,
48,0.0,116.4,116.4,116.4,inf,aparece,programa,Q007,,,,,
37,0.0,118.4,118.4,118.4,inf,aparece,programa,P050,,,,,
56,0.0,118.6,118.6,118.6,inf,aparece,programa,O001,,,,,
10,0.0,119.9,119.9,119.9,inf,aparece,programa,G010,,,,,
05,0.0,122.2,122.2,122.2,inf,aparece,programa,P014,,,,,
GYN,0.0,123.9,123.9,123.9,inf,aparece,programa,008 ,,,,,
20,3185.0,3312.0,127.0,-25.9,-0.8,continúa,programa,S174,,,,,
18,0.0,128.6,128.6,128.6,inf,aparece,programa,G017,,,,,
07,0.0,131.1,131.1,131.1,inf,aparece,programa,E016,,,,,
13,0.0,132.0,132.0,132.0,inf,aparece,programa,E037,,,,,
21,0.0,133.2,133.2,133.2,inf,aparece,programa,F025,,,,,
16,0.0,133.2,133.2,133.2,inf,aparece,programa,E046,,,,,
10,0.0,133.7,133.7,133.7,inf,aparece,programa,F019,,,,,
21,0.0,135.9,135.9,135.9,inf,aparece,programa,E050,,,,,
04,0.0,141.8,141.8,141.8,inf,aparece,programa,P061,,,,,
09,0.0,143.7,143.7,143.7,inf,aparece,programa,Q005,,,,,
48,0.0,143.9,143.9,143.9,inf,aparece,programa,E025,,,,,
08,3640.4,3787.2,146.8,-28.0,-0.7,continúa,programa,S263,,,,,
40,0.0,150.6,150.6,150.6,inf,aparece,programa,P004,,,,,
18,0.0,151.2,151.2,151.2,inf,aparece,programa,G019,,,,,
15,0.0,151.3,151.3,151.3,inf,aparece,programa,P033,,,,,
28,3527.6,3680.0,152.4,-16.9,-0.5,continúa,programa,C004,,,,,
10,0.0,156.7,156.7,156.7,inf,aparece,programa,Q006,,,,,
16,0.0,158.8,158.8,158.8,inf,aparece,programa,Q010,,,,,
21,0.0,162.9,162.9,162.9,inf,aparece,programa,P043,,,,,
33,3789.5,3953.1,163.6,-18.3,-0.5,continúa,programa,I010,,,,,
11,0.0,165.3,165.3,165.3,inf,aparece,programa,E026,,,,,
06,0.0,166.9,166.9,166.9,inf,aparece,programa,B002,,,,,
54,0.0,171.7,171.7,171.7,inf,aparece,programa,P059,,,,,
23,0.0,172.9,172.9,172.9,inf,aparece,programa,R015,,,,,
16,0.0,177.6,177.6,177.6,inf,aparece,programa,Q011,,,,,
49,0.0,178.8,178.8,178.8,inf,aparece,programa,K022,,,,,
13,0.0,179.4,179.4,179.4,inf,aparece,programa,Q009,,,,,
13,0.0,184.5,184.5,184.5,inf,aparece,programa,P030,,,,,
47,0.0,186.0,186.0,186.0,inf,aparece,programa,E058,,,,,
19,0.0,187.3,187.3,187.3,inf,aparece,programa,R008,,,,,
19,0.0,197.7,197.7,197.7,inf,aparece,programa,R009,,,,,
49,13680.9,13879.6,198.8,-457.9,-3.2,continúa,programa,E002,,,,,
31,0.0,199.5,199.5,199.5,inf,aparece,programa,E053,,,,,
48,0.0,205.8,205.8,205.8,inf,aparece,programa,E064,,,,,
06,0.0,210.6,210.6,210.6,inf,aparece,programa,P062,,,,,
16,0.0,213.7,213.7,213.7,inf,aparece,programa,V005,,,,,
47,0.0,219.4,219.4,219.4,inf,aparece,programa,E057,,,,,
49,819.0,1048.7,229.7,190.4,22.2,continúa,programa,E006,,,,,
36,0.0,231.1,231.1,231.1,inf,aparece,programa,N005,,,,,
11,0.0,238.2,238.2,238.2,inf,aparece,programa,E084,,,,,
20,0.0,246.1,246.1,246.1,inf,aparece,programa,E048,,,,,
