RAMO_K,mdp_2025,mdp_2026,dif_nominal,dif_real,var_real_pct,estado,nivel,NOMBRE_RAMO,NOMBRE_PP,NOMBRE_UR,PP_K,UR_K,F_K,FN_K,SF_K,NOMBRE_FN
18,310.5,1154.1,843.5,828.6,254.6,continúa,unidad_responsable,18 Energía,013 Investigación y desarrollo en materia nuclear y eléctrica,211 Dirección General de Energías Renovables,,211,,,,
54,0.0,876.1,876.1,876.1,inf,aparece,unidad_responsable,54 Mujeres,059 Política de fortalecimiento de la Igualdad Sustantiva entre Mujeres y Hombres,300 Subsecretaría del Derecho a una Vida Libre de Violencias,,300,,,,
09,3017.3,3913.1,895.9,751.1,23.8,continúa,unidad_responsable,"09 Infraestructura, Comunicaciones y Transportes",001 Actividades de apoyo a la función pública y buen gobierno,C00 Servicios a la Navegación en el Espacio Aéreo Mexicano,,C00,,,,
14,24205.0,25173.0,968.0,-193.8,-0.8,continúa,unidad_responsable,14 Trabajo y Previsión Social,280 Jóvenes Construyendo el Futuro,320 Unidad del Programa Jóvenes Construyendo el Futuro,,320,,,,
11,25000.0,26000.0,1000.0,-200.0,-0.8,continúa,unidad_responsable,11 Educación Pública,282 La Escuela es Nuestra,180 Dirección General La Escuela es Nuestra,,180,,,,
38,0.0,1050.0,1050.0,1050.0,inf,aparece,unidad_responsable,"38 Ciencia, Humanidades, Tecnología e Innovación",023 Servicios de Educación Superior y Posgrado,92M Universidad Nacional Rosario Castellanos,,92M,,,,
25,53424.5,54484.9,1060.4,-1504.0,-2.7,continúa,unidad_responsable,"25 Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",001 Actividades de apoyo a la función pública y buen gobierno,C00 Autoridad Educativa Federal en la Ciudad de México,,C00,,,,
36,2760.0,3863.4,1103.4,970.9,33.6,continúa,unidad_responsable,36 Seguridad y Protección Ciudadana,049 Política de inteligencia para la Seguridad Nacional,F00 Centro Nacional de Inteligencia,,F00,,,,
07,2275.5,3441.9,1166.4,1057.2,44.3,continúa,unidad_responsable,07 Defensa Nacional,"017 Servicios de dirección la infraestructura aeroportuaria, ferroviaria y de servicios auxiliares","H0C Grupo Aeroportuario, Ferroviario, de Servicios Auxiliares y Conexos, Olmeca-Maya-Mexica, S.A. de C.V.",,H0C,,,,
11,9867.2,11187.6,1320.5,846.8,8.2,continúa,unidad_responsable,11 Educación Pública,001 Actividades de apoyo administrativo,700 Unidad de Administración y Finanzas,,700,,,,
15,32117.6,33474.9,1357.4,-184.3,-0.5,continúa,unidad_responsable,"15 Desarrollo Agrario, Territorial y Urbano",001 Actividades de apoyo a la función pública y buen gobierno,QCW Comisión Nacional de Vivienda,,QCW,,,,
06,1940.9,3468.1,1527.2,1434.0,70.5,continúa,unidad_responsable,06 Hacienda y Crédito Público,001 Actividades de apoyo a la función pública y buen gobierno,H00 Agencia Nacional de Aduanas de México,,H00,,,,
36,25242.8,26789.9,1547.1,335.4,1.3,continúa,unidad_responsable,36 Seguridad y Protección Ciudadana,001 Actividades de apoyo administrativo,D00 Prevención y Reinserción Social,,D00,,,,
20,39100.0,40664.0,1564.0,-312.8,-0.8,continúa,unidad_responsable,20 Bienestar,287 Sembrando Vida,311 Dirección General de Seguimiento y Logística para el Desarrollo Rural y Productivo,,311,,,,
06,0.0,1586.6,1586.6,1586.6,inf,aparece,unidad_responsable,06 Hacienda y Crédito Público,001 Inclusión financiera para el bienestar,KCZ Financiera para el Bienestar,,KCZ,,,,
03,0.0,1856.6,1856.6,1856.6,inf,aparece,unidad_responsable,03 Poder Judicial,001 Otras Actividades,300 Tribunal de Disciplina Judicial,,300,,,,
23,165753.8,167652.2,1898.4,-6057.8,-3.5,continúa,unidad_responsable,23 Provisiones Salariales y Económicas,032 Provisiones Salariales y Económicas,"411 Unidad de Diseño Presupuestario, Control y Seguimiento del Gasto",,411,,,,
07,3720.7,5667.5,1946.8,1768.2,45.3,continúa,unidad_responsable,07 Defensa Nacional,016 Programa de igualdad entre mujeres y hombres SDN,117 Dirección General de Ingenieros,,117,,,,
11,8128.1,10090.8,1962.7,1572.6,18.5,continúa,unidad_responsable,11 Educación Pública,001 Actividades de apoyo a la función pública y buen gobierno,A2M Universidad Autónoma Metropolitana,,A2M,,,,
36,1437.1,3472.5,2035.4,1966.4,130.6,continúa,unidad_responsable,36 Seguridad y Protección Ciudadana,001 Actividades de apoyo administrativo,"142 Dirección General de Recursos Materiales, Servicios y Obra Pública",,142,,,,
07,6594.2,8801.8,2207.6,1891.1,27.4,continúa,unidad_responsable,07 Defensa Nacional,002 Operación y desarrollo de la Fuerza Aérea Mexicana,132 Comandancia de la Fuerza Aérea Mexicana,,132,,,,
07,17712.8,19978.4,2265.6,1415.4,7.6,continúa,unidad_responsable,07 Defensa Nacional,015 Operación y desarrollo de los cuerpos de seguridad de las Fuerzas Armadas,145 Cuerpo de Policía Militar,,145,,,,
11,20034.6,22385.2,2350.5,1388.9,6.6,continúa,unidad_responsable,11 Educación Pública,"007 Investigación en ciencia, humanidades, tecnología e innovación",M00 Tecnológico Nacional de México,,M00,,,,
25,28243.5,30697.5,2454.0,1098.3,3.7,continúa,unidad_responsable,"25 Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",003 Previsiones salariales y económicas del Fondo de Aportaciones para la Educación Tecnológica y de Adultos,700 Unidad de Administración y Finanzas,,700,,,,
36,2151.7,4721.3,2569.6,2466.3,109.4,continúa,unidad_responsable,36 Seguridad y Protección Ciudadana,001 Actividades de apoyo administrativo,B00 Servicio de Protección Federal,,B00,,,,
11,19170.8,22472.4,3301.6,2381.4,11.9,continúa,unidad_responsable,11 Educación Pública,001 Actividades de apoyo administrativo,B00 Instituto Politécnico Nacional,,B00,,,,
55,0.0,3519.0,3519.0,3519.0,inf,aparece,unidad_responsable,55 Agencia de Transformación Digital y Telecomunicaciones,001 Actividades de apoyo a la función pública y buen gobierno,J9E Servicio Postal Mexicano,,J9E,,,,
09,23679.5,27755.4,4075.8,2939.2,11.8,continúa,unidad_responsable,"09 Infraestructura, Comunicaciones y Transportes","007 Supervisión, regulación, inspección, verificación y servicios administrativos de construcción y conservación de carreteras",211 Dirección General de Conservación de Carreteras,,211,,,,
19,432350.4,438605.3,6254.9,-14498.0,-3.2,continúa,unidad_responsable,19 Aportaciones a Seguridad Social,005 Cuota Social Seguro de Salud ISSSTE,GYN Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,,GYN,,,,
11,45058.3,53748.5,8690.2,6527.4,13.8,continúa,unidad_responsable,11 Educación Pública,"007 Investigación en ciencia, humanidades, tecnología e innovación",A3Q Universidad Nacional Autónoma de México,,A3Q,,,,
08,2560.8,15664.1,13103.2,12980.3,483.7,continúa,unidad_responsable,08 Agricultura y Desarrollo Rural,290 Acopio para el Bienestar,"VSS Alimentación para el Bienestar, S.A. de C.V.",,VSS,,,,
GYN,525615.4,539020.8,13405.4,-11824.2,-2.1,continúa,unidad_responsable,GYN Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,020 Pagos de funeral,GYN Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,,GYN,,,,
36,2192.3,18215.9,16023.7,15918.4,692.9,continúa,unidad_responsable,36 Seguridad y Protección Ciudadana,001 Actividades de apoyo administrativo,140 Unidad de Administración y Finanzas,,140,,,,
08,0.0,17479.4,17479.4,17479.4,inf,aparece,unidad_responsable,08 Agricultura y Desarrollo Rural,021 Aplicación de la Política Agropecuaria,220 Coordinación General de Bienestar para el Campo,,220,,,,
08,0.0,18216.5,18216.5,18216.5,inf,aparece,unidad_responsable,08 Agricultura y Desarrollo Rural,021 Aplicación de la Política Agropecuaria,237 Dirección General de Eficiencia Hídrica en el Temporal,,237,,,,
TVV,583951.1,602567.5,18616.4,-9413.3,-1.5,continúa,unidad_responsable,TVV Comisión Federal de Electricidad,022 Pago de Pensiones y Jubilaciones,TVV Comisión Federal de Electricidad,,TVV,,,,
09,5029.6,24575.1,19545.6,19304.2,366.2,continúa,unidad_responsable,"09 Infraestructura, Comunicaciones y Transportes",009 Derecho de Vía,210 Dirección General de Carreteras,,210,,,,
07,0.0,23492.8,23492.8,23492.8,inf,aparece,unidad_responsable,07 Defensa Nacional,001 Actividades de apoyo administrativo,148 Comandancia de la Guardia Nacional,,148,,,,
30,45800.0,70855.7,25055.7,22857.3,47.6,continúa,unidad_responsable,30 Adeudos de Ejercicios Fiscales Anteriores,001 Adeudos de Ejercicios Fiscales Anteriores (ADEFAS),"411 Unidad de Diseño Presupuestario, Control y Seguimiento del Gasto",,411,,,,
38,0.0,25318.4,25318.4,25318.4,inf,aparece,unidad_responsable,"38 Ciencia, Humanidades, Tecnología e Innovación","051 Diseño y evaluación de políticas en ciencia, tecnología e innovación",220 Dirección General de Becas y Apoyos a la Comunidad Científica y Humanística,,220,,,,
19,915276.7,963347.6,48070.9,4137.6,0.4,continúa,unidad_responsable,19 Aportaciones a Seguridad Social,003 Seguro de Salud para la Familia,GYR Instituto Mexicano del Seguro Social,,GYR,,,,
11,132278.5,186134.9,53856.4,47507.0,34.3,continúa,unidad_responsable,11 Educación Pública,001 Actividades de apoyo a la función pública y buen gobierno,O00 Coordinación Nacional de Becas para el Bienestar Benito Juárez,,O00,,,,
03,0.0,74224.4,74224.4,74224.4,inf,aparece,unidad_responsable,03 Poder Judicial,001 Otras Actividades,120 Órgano de Administración Judicial,,120,,,,
19,42970.2,130061.7,87091.5,85028.9,188.8,continúa,unidad_responsable,19 Aportaciones a Seguridad Social,012 Previsiones para el Pago de las Pensiones de los Jubilados de Ferrocarriles Nacionales de México,"411 Unidad de Diseño Presupuestario, Control y Seguimiento del Gasto",,411,,,,
09,48.3,92524.6,92476.3,92474.0,182707.3,continúa,unidad_responsable,"09 Infraestructura, Comunicaciones y Transportes",001 Actividades de apoyo administrativo,D00 Agencia Reguladora del Transporte Ferroviario,,D00,,,,
20,532574.1,627055.0,94480.9,68917.4,12.3,continúa,unidad_responsable,20 Bienestar,317 Salud Casa por Casa,201 Unidad para la Atención de Grupos Prioritarios,,201,,,,
TYY,612145.9,708200.9,96055.0,66672.0,10.4,continúa,unidad_responsable,TYY Petróleos Mexicanos,021 Aportaciones para pago de pensiones y jubilaciones,TYY Petróleos Mexicanos,,TYY,,,,
28,1340210.9,1456045.9,115835.0,51504.9,3.7,continúa,unidad_responsable,28 Participaciones a Entidades Federativas y Municipios,004 Fondo de Compensación del Impuesto sobre Automóviles Nuevos,114 Unidad de Coordinación con Entidades Federativas,,114,,,,
GYR,1469410.4,1590308.7,120898.3,50366.6,3.3,continúa,unidad_responsable,GYR Instituto Mexicano del Seguro Social,016 Pago de subsidios a los asegurados,GYR Instituto Mexicano del Seguro Social,,GYR,,,,
18,136235.3,263519.1,127283.8,120744.5,84.6,continúa,unidad_responsable,18 Energía,038 Articulación de la política de hidrocarburos,500 Subsecretaría de Hidrocarburos,,500,,,,
24,1149551.6,1297681.1,148129.5,92951.0,7.7,continúa,unidad_responsable,24 Deuda Pública,009 Organismos financieros internacionales,210 Unidad de Crédito Público y Asuntos Internacionales de Hacienda,,210,,,,
56,0.0,172492.4,172492.4,172492.4,inf,aparece,unidad_responsable,56 Servicios de Salud del Instituto Mexicano del Seguro Social para el Bienestar,001 Actividades de apoyo a la función pública y buen gobierno,AYO Servicios de Salud del Instituto Mexicano del Seguro Social para el Bienestar (IMSS-BIENESTAR),,AYO,,,,
33,0.0,1041892.9,1041892.9,1041892.9,inf,aparece,unidad_responsable,33 Aportaciones Federales para Entidades Federativas y Municipios,016 FONE Fondo de Compensación,"411 Unidad de Diseño Presupuestario, Control y Seguimiento del Gasto",,411,,,,
,40476.1,22837.2,-17638.8,-19581.7,-46.2,continúa,subfuncion,,,,,,1,3,6,3 Coordinación de la Política de Gobierno
,52451.9,35553.4,-16898.5,-19416.2,-35.3,continúa,subfuncion,,,,,,4,3,2,3 Saneamiento del Sistema Financiero
,158106.1,146386.1,-11720.0,-19309.1,-11.7,continúa,subfuncion,,,,,,3,5,3,5 Transporte
,35951.5,28214.1,-7737.4,-9463.1,-25.1,continúa,subfuncion,,,,,,1,7,1,7 Asuntos de Orden Público y de Seguridad Interior
,23996.1,18643.8,-5352.3,-6504.1,-25.9,continúa,subfuncion,,,,,,2,3,1,3 Salud
,10244.1,5399.8,-4844.3,-5336.0,-49.7,continúa,subfuncion,,,,,,2,1,2,1 Protección Ambiental
,3984.1,590.3,-3393.8,-3585.0,-85.9,continúa,subfuncion,,,,,,1,8,5,8 Otros Servicios Generales
,18851.6,16212.8,-2638.8,-3543.7,-17.9,continúa,subfuncion,,,,,,2,3,3,3 Salud
,3721.8,1237.3,-2484.5,-2663.1,-68.3,continúa,subfuncion,,,,,,2,2,1,2 Vivienda y Servicios a la Comunidad
,5735.6,4029.0,-1706.6,-1981.9,-33.0,continúa,subfuncion,,,,,,3,6,1,6 Comunicaciones
,19194.3,17560.2,-1634.0,-2555.4,-12.7,continúa,subfuncion,,,,,,2,2,3,2 Vivienda y Servicios a la Comunidad
,6312.6,5033.5,-1279.0,-1582.0,-23.9,continúa,subfuncion,,,,,,1,3,4,3 Coordinación de la Política de Gobierno
,3416.1,2431.4,-984.7,-1148.6,-32.1,continúa,subfuncion,,,,,,3,5,6,5 Transporte
,971.8,0.0,-971.8,-1018.5,-100.0,desaparece,subfuncion,,,,,,1,8,4,8 Otros Servicios Generales
,18341.9,17852.7,-489.2,-1369.6,-7.1,continúa,subfuncion,,,,,,2,3,5,3 Salud
,12245.3,11807.5,-437.8,-1025.6,-8.0,continúa,subfuncion,,,,,,1,8,2,8 Otros Servicios Generales
,3239.2,2822.6,-416.6,-572.1,-16.9,continúa,subfuncion,,,,,,1,1,2,1 Legislación
,1818.5,1512.1,-306.4,-393.7,-20.7,continúa,subfuncion,,,,,,3,8,4,"8 Ciencia, Tecnología e Innovación"
,34303.9,34177.5,-126.5,-1773.1,-4.9,continúa,subfuncion,,,,,,1,6,2,6 Seguridad Nacional
,14830.4,14706.5,-123.9,-835.8,-5.4,continúa,subfuncion,,,,,,1,1,1,1 Legislación
,867.6,800.5,-67.2,-108.8,-12.0,continúa,subfuncion,,,,,,1,3,1,3 Coordinación de la Política de Gobierno
,2619.3,2562.1,-57.3,-183.0,-6.7,continúa,subfuncion,,,,,,2,4,1,"4 Recreación, Cultura y Otras Manifestaciones Sociales"
,1430.8,1382.2,-48.7,-117.3,-7.8,continúa,subfuncion,,,,,,3,8,2,"8 Ciencia, Tecnología e Innovación"
,977.6,947.7,-29.9,-76.8,-7.5,continúa,subfuncion,,,,,,1,3,9,3 Coordinación de la Política de Gobierno
,1009.1,995.9,-13.1,-61.6,-5.8,continúa,subfuncion,,,,,,2,6,6,6 Protección Social
,2577.7,2565.3,-12.4,-136.1,-5.0,continúa,subfuncion,,,,,,3,2,2,"2 Agropecuaria, Silvicultura, Pesca y Caza"
,176.9,167.7,-9.2,-17.7,-9.6,continúa,subfuncion,,,,,,3,4,1,"4 Minería, Manufacturas y Construcción"
,9294.2,9294.2,-0.0,-446.1,-4.6,continúa,subfuncion,,,,,,1,4,1,4 Relaciones Exteriores
,0.0,0.0,0.0,0.0,41.4,continúa,subfuncion,,,,,,4,3,3,3 Saneamiento del Sistema Financiero
,0.0,0.0,0.0,0.0,172.6,continúa,subfuncion,,,,,,4,3,4,3 Saneamiento del Sistema Financiero
,1001.1,1002.3,1.2,-46.8,-4.5,continúa,subfuncion,,,,,,2,1,5,1 Protección Ambiental
,149.6,153.1,3.5,-3.7,-2.3,continúa,subfuncion,,,,,,1,3,5,3 Coordinación de la Política de Gobierno
,1873.3,1893.1,19.8,-70.1,-3.6,continúa,subfuncion,,,,,,3,7,1,7 Turismo
,107.0,161.3,54.2,49.1,43.7,continúa,subfuncion,,,,,,3,3,3,3 Combustibles y Energía
,176.0,231.1,55.0,46.6,25.2,continúa,subfuncion,,,,,,1,7,2,7 Asuntos de Orden Público y de Seguridad Interior
,5640.5,5699.8,59.3,-211.5,-3.6,continúa,subfuncion,,,,,,2,5,5,5 Educación
,997.7,1098.3,100.6,52.8,5.0,continúa,subfuncion,,,,,,1,8,3,8 Otros Servicios Generales
,115.8,218.8,103.0,97.5,80.3,continúa,subfuncion,,,,,,1,3,3,3 Coordinación de la Política de Gobierno
,2217.0,2361.5,144.5,38.0,1.6,continúa,subfuncion,,,,,,3,2,3,"2 Agropecuaria, Silvicultura, Pesca y Caza"
,4040.7,4203.6,162.9,-31.1,-0.7,continúa,subfuncion,,,,,,3,9,1,9 Otras Industrias y Otros Asuntos Económicos
,3260.1,3434.6,174.5,18.0,0.5,continúa,subfuncion,,,,,,2,1,6,1 Protección Ambiental
,4843.9,5038.9,195.0,-37.5,-0.7,continúa,subfuncion,,,,,,2,6,7,6 Protección Social
,4230.5,4450.7,220.2,17.1,0.4,continúa,subfuncion,,,,,,1,3,2,3 Coordinación de la Política de Gobierno
,151771.4,152047.2,275.8,-7009.2,-4.4,continúa,subfuncion,,,,,,2,5,2,5 Educación
,5040.9,5361.9,321.0,79.0,1.5,continúa,subfuncion,,,,,,1,2,4,2 Justicia
,2206.2,2534.3,328.0,222.1,9.6,continúa,subfuncion,,,,,,1,3,7,3 Coordinación de la Política de Gobierno
,61833.7,62269.9,436.2,-2531.9,-3.9,continúa,subfuncion,,,,,,3,2,1,"2 Agropecuaria, Silvicultura, Pesca y Caza"
,11396.6,11867.7,471.1,-75.9,-0.6,continúa,subfuncion,,,,,,1,7,4,7 Asuntos de Orden Público y de Seguridad Interior
,6239.6,6738.8,499.2,199.7,3.1,continúa,subfuncion,,,,,,3,1,1,"1 Asuntos Económicos, Comerciales y Laborales en General"
,2357.0,2879.0,522.1,409.0,16.6,continúa,subfuncion,,,,,,2,7,1,7 Otros Asuntos Sociales
,26837.3,27543.4,706.1,-582.1,-2.1,continúa,subfuncion,,,,,,3,1,2,"1 Asuntos Económicos, Comerciales y Laborales en General"
,21227.7,21987.0,759.2,-259.7,-1.2,continúa,subfuncion,,,,,,1,2,2,2 Justicia
,18914.3,19676.8,762.5,-145.4,-0.7,continúa,subfuncion,,,,,,3,9,3,9 Otras Industrias y Otros Asuntos Económicos
,4941.8,5740.7,798.9,561.7,10.8,continúa,subfuncion,,,,,,3,5,4,5 Transporte
,20299.8,21114.3,814.4,-159.9,-0.8,continúa,subfuncion,,,,,,2,6,3,6 Protección Social
,2852.1,3836.6,984.5,847.6,28.4,continúa,subfuncion,,,,,,3,8,3,"8 Ciencia, Tecnología e Innovación"
,91237.7,92273.8,1036.1,-3343.3,-3.5,continúa,subfuncion,,,,,,1,2,1,2 Justicia
,54830.9,55872.5,1041.7,-1590.2,-2.8,continúa,subfuncion,,,,,,2,5,6,5 Educación
