archivo_origen,CVEENT,entidad,beneficiarios,intervenciones,dependencias,padrones,programas,periodo,periodo_cve,trimestre,anio,fecha,entidad_etiqueta,entidad_etq
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,15,MÉXICO,3169648,58192719.0,7,18,10,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,ESTADO DE MÉXICO,Estado de México
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,16,MICHOACÁN DE OCAMPO,1822904,9922044.0,7,19,12,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,MICHOACÁN,Michoacán
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,17,MORELOS,344181,4634012.0,7,18,11,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,MORELOS,Morelos
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,18,NAYARIT,420961,4225821.0,7,16,11,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,NAYARIT,Nayarit
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,19,NUEVO LEÓN,471334,2873572.0,7,15,10,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,NUEVO LEÓN,Nuevo León
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,20,OAXACA,1818737,8250589.0,7,23,12,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,OAXACA,Oaxaca
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,21,PUEBLA,1974305,8733991.0,7,20,11,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,PUEBLA,Puebla
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,22,QUERÉTARO,257322,2907367.0,6,17,10,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,QUERÉTARO,Querétaro
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,23,QUINTANA ROO,149841,1445521.0,6,16,11,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,QUINTANA ROO,Quintana Roo
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,24,SAN LUIS POTOSÍ,1060803,5818303.0,7,17,11,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,SAN LUIS POTOSÍ,San Luis Potosí
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,25,SINALOA,676392,3680908.0,7,18,11,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,SINALOA,Sinaloa
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,26,SONORA,317733,2360027.0,7,18,10,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,SONORA,Sonora
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,27,TABASCO,357973,2789708.0,6,16,10,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,TABASCO,Tabasco
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,28,TAMAULIPAS,634843,2420229.0,7,13,10,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,TAMAULIPAS,Tamaulipas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,29,TLAXCALA,222717,3139678.0,6,16,10,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,TLAXCALA,Tlaxcala
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,30,VERACRUZ DE IGNACIO DE LA LLAVE,2560691,9399317.0,7,20,11,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,VERACRUZ,Veracruz
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,31,YUCATÁN,741760,2904500.0,7,21,11,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,YUCATÁN,Yucatán
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,32,ZACATECAS,699931,4777775.0,7,15,10,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,ZACATECAS,Zacatecas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,1,AGUASCALIENTES,216434,1836436.0,6,16,11,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,AGUASCALIENTES,Aguascalientes
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,2,BAJA CALIFORNIA,512456,2717987.0,8,20,14,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,BAJA CALIFORNIA,Baja California
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,3,BAJA CALIFORNIA SUR,138334,1483129.0,7,14,12,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,BAJA CALIFORNIA SUR,Baja California Sur
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,4,CAMPECHE,322049,1895776.0,8,23,16,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,CAMPECHE,Campeche
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,5,COAHUILA DE ZARAGOZA,644200,3531888.0,6,16,11,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,COAHUILA,Coahuila
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,6,COLIMA,145280,1351247.0,6,17,12,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,COLIMA,Colima
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,7,CHIAPAS,2903078,11086734.0,8,24,16,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,CHIAPAS,Chiapas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,8,CHIHUAHUA,836532,4847221.0,9,31,24,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,CHIHUAHUA,Chihuahua
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,9,CIUDAD DE MÉXICO,2526266,32000991.0,8,26,15,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,CIUDAD DE MÉXICO,Ciudad de México
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,10,DURANGO,678689,5294341.0,8,19,14,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,DURANGO,Durango
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,11,GUANAJUATO,1045932,10828663.0,7,21,14,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,GUANAJUATO,Guanajuato
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,12,GUERRERO,961100,9655585.0,7,25,16,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,GUERRERO,Guerrero
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,13,HIDALGO,1251742,8107531.0,8,21,15,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,HIDALGO,Hidalgo
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,14,JALISCO,1416977,15428071.0,8,24,16,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,JALISCO,Jalisco
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,15,MÉXICO,3917439,60232507.0,8,24,16,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,ESTADO DE MÉXICO,Estado de México
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,16,MICHOACÁN DE OCAMPO,1985283,11208269.0,8,23,16,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,MICHOACÁN,Michoacán
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,17,MORELOS,455943,5225910.0,7,22,16,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,MORELOS,Morelos
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,18,NAYARIT,472624,4619962.0,8,20,15,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,NAYARIT,Nayarit
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,19,NUEVO LEÓN,632707,4041610.0,8,19,13,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,NUEVO LEÓN,Nuevo León
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,20,OAXACA,2102081,9526956.0,8,28,18,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,OAXACA,Oaxaca
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,21,PUEBLA,2324656,10455055.0,8,23,16,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,PUEBLA,Puebla
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,22,QUERÉTARO,357370,3369159.0,7,21,13,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,QUERÉTARO,Querétaro
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,23,QUINTANA ROO,239210,1788412.0,7,21,15,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,QUINTANA ROO,Quintana Roo
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,24,SAN LUIS POTOSÍ,1190605,6721070.0,8,23,16,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,SAN LUIS POTOSÍ,San Luis Potosí
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,25,SINALOA,830622,4639407.0,7,21,14,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,SINALOA,Sinaloa
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,26,SONORA,450167,3134404.0,8,22,15,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,SONORA,Sonora
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,27,TABASCO,549390,3535245.0,7,20,15,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,TABASCO,Tabasco
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,28,TAMAULIPAS,766165,3283787.0,8,17,13,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,TAMAULIPAS,Tamaulipas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,29,TLAXCALA,303624,3531615.0,7,20,14,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,TLAXCALA,Tlaxcala
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,30,VERACRUZ DE IGNACIO DE LA LLAVE,3036861,12323745.0,8,24,16,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,VERACRUZ,Veracruz
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,31,YUCATÁN,885301,3741514.0,7,21,14,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,YUCATÁN,Yucatán
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,32,ZACATECAS,782191,5349801.0,8,20,16,Trimestre : Abril - Junio 2022 / Corte : 2025/01/28,2022T2,Abril-Junio,2022,2022-06-30,ZACATECAS,Zacatecas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,1,AGUASCALIENTES,191928,1624166.0,6,17,11,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,AGUASCALIENTES,Aguascalientes
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,2,BAJA CALIFORNIA,466018,2192883.0,8,23,15,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,BAJA CALIFORNIA,Baja California
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,3,BAJA CALIFORNIA SUR,117834,1358596.0,7,15,12,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,BAJA CALIFORNIA SUR,Baja California Sur
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,4,CAMPECHE,298667,1757628.0,8,24,16,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,CAMPECHE,Campeche
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,5,COAHUILA DE ZARAGOZA,627249,3032406.0,7,20,13,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,COAHUILA,Coahuila
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,6,COLIMA,130629,1226619.0,6,19,12,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,COLIMA,Colima
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,7,CHIAPAS,2771688,10093813.0,8,26,16,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,CHIAPAS,Chiapas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,8,CHIHUAHUA,797982,4358145.0,9,36,25,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,CHIHUAHUA,Chihuahua
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,9,CIUDAD DE MÉXICO,2423752,29515220.0,8,29,15,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,CIUDAD DE MÉXICO,Ciudad de México
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,10,DURANGO,645685,4991943.0,8,22,15,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,DURANGO,Durango
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,11,GUANAJUATO,939770,9923325.0,7,23,14,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,GUANAJUATO,Guanajuato
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,12,GUERRERO,874046,9106617.0,8,28,17,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,GUERRERO,Guerrero
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,13,HIDALGO,1170116,7311707.0,8,26,16,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,HIDALGO,Hidalgo
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,14,JALISCO,1293660,14299013.0,9,28,16,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,JALISCO,Jalisco
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,15,MÉXICO,3617445,57511501.0,8,28,16,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,ESTADO DE MÉXICO,Estado de México
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,16,MICHOACÁN DE OCAMPO,1907586,10201984.0,8,25,16,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,MICHOACÁN,Michoacán
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,17,MORELOS,402632,4820223.0,7,26,16,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,MORELOS,Morelos
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,18,NAYARIT,454125,4405580.0,8,23,16,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,NAYARIT,Nayarit
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,19,NUEVO LEÓN,602521,3241478.0,8,21,14,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,NUEVO LEÓN,Nuevo León
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,20,OAXACA,1913900,8324534.0,8,29,17,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,OAXACA,Oaxaca
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,21,PUEBLA,2152710,9102581.0,8,27,17,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,PUEBLA,Puebla
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,22,QUERÉTARO,304332,2993311.0,7,22,13,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,QUERÉTARO,Querétaro
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,23,QUINTANA ROO,187610,1559154.0,8,23,16,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,QUINTANA ROO,Quintana Roo
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,24,SAN LUIS POTOSÍ,1141965,6220513.0,7,24,15,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,SAN LUIS POTOSÍ,San Luis Potosí
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,25,SINALOA,777008,4030114.0,8,27,16,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,SINALOA,Sinaloa
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,26,SONORA,407094,2622409.0,8,25,16,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,SONORA,Sonora
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,27,TABASCO,441280,3060546.0,7,21,14,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,TABASCO,Tabasco
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,28,TAMAULIPAS,710299,2592763.0,8,19,13,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,TAMAULIPAS,Tamaulipas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,29,TLAXCALA,269386,3392028.0,7,23,15,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,TLAXCALA,Tlaxcala
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,30,VERACRUZ DE IGNACIO DE LA LLAVE,2758662,10156874.0,8,28,17,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,VERACRUZ,Veracruz
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,31,YUCATÁN,802598,3183247.0,7,25,15,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,YUCATÁN,Yucatán
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,32,ZACATECAS,736032,4865050.0,8,22,16,Trimestre : Julio - Septiembre 2022 / Corte : 2025/01/28,2022T3,Julio-Septiembre,2022,2022-09-30,ZACATECAS,Zacatecas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,1,AGUASCALIENTES,219704,1900081.0,7,25,17,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,AGUASCALIENTES,Aguascalientes
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,2,BAJA CALIFORNIA,541917,2917297.0,8,34,20,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,BAJA CALIFORNIA,Baja California
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,3,BAJA CALIFORNIA SUR,143505,1534713.0,9,27,20,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,BAJA CALIFORNIA SUR,Baja California Sur
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,4,CAMPECHE,359336,2113605.0,8,39,25,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,CAMPECHE,Campeche
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,5,COAHUILA DE ZARAGOZA,675388,3586825.0,7,28,19,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,COAHUILA,Coahuila
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,6,COLIMA,165771,1475599.0,6,32,19,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,COLIMA,Colima
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,7,CHIAPAS,3257644,12662776.0,8,42,26,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,CHIAPAS,Chiapas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,8,CHIHUAHUA,891826,5489143.0,10,47,32,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,CHIHUAHUA,Chihuahua
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,9,CIUDAD DE MÉXICO,2566566,33208817.0,9,44,21,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,CIUDAD DE MÉXICO,Ciudad de México
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,10,DURANGO,708633,5466827.0,9,33,22,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,DURANGO,Durango
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,11,GUANAJUATO,1154557,11542416.0,8,36,20,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,GUANAJUATO,Guanajuato
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,12,GUERRERO,1325860,11287094.0,9,44,28,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,GUERRERO,Guerrero
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,13,HIDALGO,1329323,8256776.0,8,37,22,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,HIDALGO,Hidalgo
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,14,JALISCO,1492663,16362039.0,8,40,22,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,JALISCO,Jalisco
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,15,MÉXICO,4031679,61601622.0,8,42,25,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,ESTADO DE MÉXICO,Estado de México
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,16,MICHOACÁN DE OCAMPO,2049546,11748511.0,9,40,24,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,MICHOACÁN,Michoacán
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,17,MORELOS,474387,5401958.0,8,42,26,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,MORELOS,Morelos
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,18,NAYARIT,503667,4865368.0,8,37,24,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,NAYARIT,Nayarit
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,19,NUEVO LEÓN,665263,4355847.0,8,29,20,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,NUEVO LEÓN,Nuevo León
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,20,OAXACA,2183600,10220447.0,8,46,26,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,OAXACA,Oaxaca
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,21,PUEBLA,2459431,11038981.0,9,45,27,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,PUEBLA,Puebla
