archivo_origen,anio,mes,entidad,sexo,modalidad,sector,personas
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sonora,M,Serv. Med. a Pens. Ind. C/cgo. a Otras Ent. S/insc. Benefs.,Organismo Descentralizado,2
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sonora,M,Serv. Med. a Pens. Ind. C/cgo. a Otras Ent. S/insc. Benefs.,Dependencia Federal,2
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sonora,M,Seguro de Salud (solo Servicio Medico),Dependencia Federal,2
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Nuevo Leon,M,Serv. Med. a Benef. Por Resol. Jud. S/insc. Benefs.,Dependencia Federal,2
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Nuevo Leon,M,Seguro de Salud (solo Servicio Medico),Dependencia Federal,2
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Nuevo Leon,M,Seg. Pens.; Seg. de Salud y Servs. de E.b.d.i. y Funerarios,Organismo Descentralizado,2
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Nuevo Leon,M,Cvro. R.c.v. E Invalidez y Vida,Organismo Descentralizado,2
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Colima,M,Seguro de Salud (solo Servicio Medico),Agrupacion,2
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sonora,H,Todos Los Segurosprestaciones y Servicios Excepto Fovissste,Municipio,2
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Guanajuato,H,Todos Los Segs. Prest. y Servs. Con Subrog. del Seg.de Salud,Organismo Descentralizado,2
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Guanajuato,H,Servicio Medico del Seguro de Salud y Sar,Organismo Descentralizado,2
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Guanajuato,H,Cvro. Salud y R.c.v.,Organismo Descentralizado,2
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Oaxaca,M,Cvro. Salud E Invalidez y Vida,Organismo Descentralizado,2
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Oaxaca,M,Cvro. R.c.v.,Organismo Descentralizado,2
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Nuevo Leon,M,Serv. Med. a Pens. Ind. C/cgo. a Otras Ent. S/insc. Benefs.,Gobierno Estatal,2
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sonora,H,Solo Serv. Med. a Pens. Directos Con Cargo a Otras Entid.,Gobierno Estatal,2
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Oaxaca,H,Todos Los Segs. Prest. y Servs. Con Subrog. del Seg.de Salud,Organismo Descentralizado,2
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Oaxaca,H,Seguro de Salud (solo Servicio Medico),Dependencia Federal,2
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Coahuila,H,Cvro. R.c.v.,Organismo Descentralizado,2
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Hidalgo,H,Servicio Medico del Seguro de Salud y Sar,Organismo Descentralizado,2
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Hidalgo,H,Serv. Med. a Benef. Por Resol. Jud. S/insc. Benefs.,Dependencia Federal,2
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Entidad Desconocida,H,Todos Los Segurosprestaciones y Servicios Excepto Fovissste,Organismo Descentralizado,2
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Hidalgo,M,Seguro de Salud (solo Servicio Medico),Poder Legislativo,2
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Hidalgo,M,Seguro de Salud (solo Servicio Medico),Poder Judicial,2
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Zacatecas,H,Cvro. Salud E Invalidez y Vida,Organismo Descentralizado,2
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Aguascalientes,M,Serv. Med. a Pens. Ind. C/cgo. a Otras Ent. S/insc. Benefs.,Organismo Descentralizado,2
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Jalisco,H,Seguros Pensionarios; Servicios de E.b.d.i. y Funerarios,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Aguascalientes,M,Cvro. Salud y R.c.v.,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Aguascalientes,M,Seg. Pens.; Seg. de Salud y Servs. de E.b.d.i. y Funerarios,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Aguascalientes,M,Seguros Pensionarios; Servicios de E.b.d.i. y Funerarios,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Aguascalientes,M,Serv. Med. a Pens. Ind. C/cgo. a Otras Ent. S/insc. Benefs.,Gobierno Estatal,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Hidalgo,M,Serv. Med. a Benef. Por Resol. Jud. S/insc. Benefs.,Dependencia Federal,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Hidalgo,M,Todos Los Seguros Prestaciones y Servicios,Municipio,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Jalisco,M,Servicio Medico del Seguro de Salud y Sar,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Jalisco,M,Seguro de Salud (solo Servicio Medico),Organismo Autonomo,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Quintana Roo,H,Cvro. R.c.v. E Invalidez y Vida,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Quintana Roo,M,Servicio Medico del Seguro de Salud y Sar,Gobierno Estatal,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Quintana Roo,M,Serv. Med. a Pens. Ind. C/cgo. a Otras Ent. S/insc. Benefs.,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Quintana Roo,M,Seguros de Salud(solo Servicio Medico)y de Riesgos del Trab.,Gobierno Estatal,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Campeche,M,Todos Los Segs. Prest. y Servs. Con Subrog. del Seg.de Salud,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Campeche,M,Seguro de Invalidez y Vida,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Campeche,M,Cvro. Salud y R.c.v.,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Campeche,M,Cvro. Salud E Invalidez y Vida,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Aguascalientes,H,Todos Los Seguros Prestaciones y Servicios,Poder Legislativo,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Zacatecas,M,Solo Serv. Med. a Pens. Directos Con Cargo a Otras Entid.,Gobierno Estatal,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Yucatan,H,Cvro. Salud E Invalidez y Vida,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Veracruz,M,Solo Serv. Med. a Pens. Directos Con Cargo a Otras Entid.,Gobierno Estatal,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Hidalgo,H,Seguro de Salud (solo Servicio Medico),Municipio,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Hidalgo,H,Seg.de Retirocesantia en Edad Avanzada y Vejez E Inv.y Vida,Dependencia Federal,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Oaxaca,M,Seg.de Retirocesantia en Edad Avanzada y Vejez E Inv.y Vida,Dependencia Federal,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Oaxaca,M,Cvro. Salud y R.c.v.,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Oaxaca,H,Todos Los Seguros Prestaciones y Servicios,Poder Legislativo,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Nuevo Leon,M,Todos Los Segs. Prest. y Servs. Con Subrog. del Seg.de Salud,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sonora,H,Todos Los Seguros Prestaciones y Servicios,Municipio,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sonora,H,Seguro de Salud (solo Servicio Medico),Dependencia Federal,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sonora,H,Seguro de Salud (solo Servicio Medico),Agrupacion,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sonora,H,Seg. Pens.; Seg. de Salud y Servs. de E.b.d.i. y Funerarios,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sonora,H,Cvro. R.c.v. E Invalidez y Vida,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Baja California Sur,M,Servicio Medico del Seguro de Salud y Sar,Municipio,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Baja California Sur,M,Serv. Med. a Pens. Ind. C/cgo. a Otras Ent. S/insc. Benefs.,Dependencia Federal,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Oaxaca,H,Serv. Med. a Pens. Ind. C/cgo. a Otras Ent. S/insc. Benefs.,Dependencia Federal,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Oaxaca,H,Serv. Med. a Benef. Por Resol. Jud. S/insc. Benefs.,Dependencia Federal,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Oaxaca,H,Seguros de Salud(solo Servicio Medico)y de Riesgos del Trab.,Gobierno Estatal,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Oaxaca,H,Cvro. Salud y R.c.v.,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Zacatecas,M,Cvro. Salud E Invalidez y Vida,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Colima,M,Seguros Pensionarios; Servicios de E.b.d.i. y Funerarios,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Colima,M,Seguro de Salud (solo Servicio Medico),Gobierno Estatal,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Colima,M,Seguro de Salud (solo Servicio Medico),Dependencia Federal,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Guanajuato,H,Seguros de Salud(solo Servicio Medico)y de Riesgos del Trab.,Gobierno Estatal,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Nuevo Leon,M,Todos Los Seguros Prestaciones y Servicios,Poder Judicial,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Nuevo Leon,M,Todos Los Seguros Prestaciones y Servicios,Poder Legislativo,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Baja California Sur,M,Seguro de Salud (solo Servicio Medico),Municipio,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Baja California Sur,M,Seguro de Salud (solo Servicio Medico),Gobierno Estatal,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Baja California Sur,M,Cvro. Salud y R.c.v.,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Baja California Sur,M,Cvro. R.c.v.,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sinaloa,M,Todos Los Seguros Prestaciones y Servicios,Empresa de Participacion Estatal,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sinaloa,M,Todos Los Segs. Prest. y Servs. Con Subrog. del Seg.de Salud,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sinaloa,M,Solo Serv. Med. a Pens. Directos Con Cargo a Otras Entid.,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sinaloa,M,Serv. Med. a Pens. Ind. C/cgo. a Otras Ent. S/insc. Benefs.,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sinaloa,M,Serv. Med. a Benef. Por Resol. Jud. S/insc. Benefs.,Dependencia Federal,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sinaloa,M,Seguro de Salud (solo Servicio Medico),Organismo Autonomo,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Chiapas,M,Solo Serv. Med. a Pens. Directos Con Cargo a Otras Entid.,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Chiapas,M,Serv. Med. a Pens. Ind. C/cgo. a Otras Ent. S/insc. Benefs.,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sonora,M,Todos Los Segs. Prest. y Servs. Con Subrog. del Seg.de Salud,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sonora,M,Serv. Med. a Pens. Ind. C/cgo. a Otras Ent. S/insc. Benefs.,Gobierno Estatal,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sonora,M,Seguros Pensionarios; Servicios de E.b.d.i. y Funerarios,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sonora,M,Seguro de Salud (solo Servicio Medico),Poder Judicial,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sonora,M,Seguro de Salud (solo Servicio Medico),Gobierno Estatal,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Nuevo Leon,M,Seguro de Salud (solo Servicio Medico),Poder Judicial,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Nuevo Leon,M,Seguro de Salud (solo Servicio Medico),Organismo Autonomo,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Nuevo Leon,H,Solo Serv. Med. a Pens. Directos Con Cargo a Otras Entid.,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Nuevo Leon,H,Serv. Med. a Pens. Ind. C/cgo. a Otras Ent. S/insc. Benefs.,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Entidad Desconocida,H,Cvro. Salud,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Durango,M,Todos Los Seguros Prestaciones y Servicios,Poder Legislativo,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Durango,M,Todos Los Seguros Prestaciones y Servicios,Municipio,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Colima,M,Todos Los Segs. Prest. y Servs. Con Subrog. del Seg.de Salud,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Colima,M,Solo Serv. Med. a Pens. Directos Con Cargo a Otras Entid.,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Chihuahua,H,Seguro de Salud (solo Servicio Medico),Municipio,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Chihuahua,H,Seguro de Invalidez y Vida,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Chihuahua,H,Seg. Pens.; Seg. de Salud y Servs. de E.b.d.i. y Funerarios,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Nuevo Leon,H,Seguro de Salud (solo Servicio Medico),Municipio,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Oaxaca,H,Todos Los Seguros Prestaciones y Servicios,Poder Judicial,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Oaxaca,H,Todos Los Seguros Prestaciones y Servicios,Municipio,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sinaloa,M,Seguro de Salud (solo Servicio Medico),Dependencia Federal,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Colima,M,Todos Los Seguros Prestaciones y Servicios,Gobierno Estatal,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Zacatecas,M,Serv. Med. a Benef. Por Resol. Jud. S/insc. Benefs.,Dependencia Federal,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Zacatecas,M,Seguro de Invalidez y Vida,Organismo Descentralizado,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Por Corregir,H,Todos Los Seguros Prestaciones y Servicios,Dependencia Federal,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Oaxaca,M,Todos Los Seguros Prestaciones y Servicios,Poder Legislativo,1
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Oaxaca,M,Serv. Med. a Pens. Ind. C/cgo. a Otras Ent. S/insc. Benefs.,Organismo Descentralizado,1
